Product,Review
MicroMP3,"
 UPDATE March 3rd, 2005: I bought my Dark Blue Zen Micro back in November, when they first came out. 
features , sound quality , music source support   Right out of the box, I loved it, better features than the Ipod, great sound quality and no limitations on what music sources I can use. 
 I loaded my whole CD collection on it and took it everywhere, even at work. 
player   So, I was one who was ready to give it 5 stars with no complaints at all. 
 Then last week, my player just quit working, period. 
warranty    After consulting with Creative's customer support, they determined that the hard drive was broken and the only recourse was to send it in for repair, which would cost me $40, since it's past the 90 day warranty (pretty short warranty). 
 They said the repair could take weeks, and being impatient, I decided to just order another one, 1 day delivered from Amazon, and then I could have two, one for at work and one for at home. 
working   Well, I got my second player, and right out of the box it wasn't working right and once again, after consulting customer se!
 rvice, they said I should send it in for repairs.  
 I loved the Zen Micro, and thus it pains me to say this, but I have a hard time recommending something, when I've had two of them break on me in such a short time of owning them. 
quality , reliability   They obviously have quality and reliability problems. 
player   They have a good concept here, and I normally expect a lot better quality from Creative, so maybe they will do better with the next gen version, but for now I say buyer beware.  
player   ORIGINAL REVIEW December 2004 I'm sorry to read about other people having problems with their Zen Micro, but mine has worked great! 
player   This is my first MP3 player and I am so impressed with what such a small device can do.  
sound , rip   I have ripped over 100 songs from my CD collection and it was so easy and fast, and they all sound great.  
 I didn't experience any problems with the software or getting my computer to recognize the player.  
 My PC is running Windows 98 though....maybe having old outdated things is a good thing for once! 
 Y!
interface   es, the interface took a little getting used to, but once I did, it's almost second nature now.  
organization   I love that you can create custom playlists, and organize music in so many different ways.  
WAV format   Only slight negatives I've had so far is that I haven't been able to get it to accept any of my WAV files yet.  
 It's supposed to support that format, but I keep getting a file transfer failure no matter what I try. 
case   My other nit is that it didn't include at least some kind of carrying case for everything.  
belt clip   Yes, there is a belt clip, but that doesn't hold the extra battery and usb cable.  
bag   The little bag it comes with is cheap and useless.  
bag   It barely holds anything and mine just puts a bunch of thread fuzzies all over the player, because the bag is cheap and seems to be coming apart.  
 I threw it away.  
 Those are minor complaints though.  
player   I love my dark blue zen micro and would definitely recommend it.  
 Soon I will have every CD song I care about from my collection to carry around with me.  
 Amazing.     
"
MicroMP3,"
 I'm a new to mp3 players.  
 For years I've downloaded songs and burned CDs, but I decided to simplify my life and get an mp3 player.  
 After reading reviews and talking to a few friends, I decided on the Zen.  
player   It is not a perfect product but it does have a lot going for it.  
features   The FM tuner, the 5G of storage, and the removable disk are all great features.  
 The removable disk isn't really explained in the product literature but basically it allows you to partition a portion of the drive for data.  
 You can then hook up the Zen via USB to any Win2K or later computer and use that partition to store data files.  
 Any audio files in this area can't be played by the player.  
 I primarily got the Zen to use for band practice, so I use the removable disk to store lyrics and sheet music.  
look   The fit and finish of the product is first-rate.  
 The slow throbbing glow that it emits during charging is cool too.  
interface   On the downside, I think the interface takes some getting used to and the Zen software !
software   is not as intuitive as I would like.  
earbuds   Also, the earbuds that came with it sound great but are uncomfortable (although my wife didn't have a problem), so I bought a pair of over-the-ear headphones.  
 I haven't used the Organizer feature (apparantly you can sync with Outlook).  
 You can also record with the built in mic and record FM broadcasts, I haven't tried those either.  
player   Overall, I am very pleased with it.  
player   The more I use it and figure out how to do things, the more I like it.     
"
MicroMP3,"
 I would give the Creative Zen Micro five stars without hesitation...except for the eight hours of my life I can never get back. 
 Doing what, you ask? 
 Why, troubleshooting, mediating software conflicts, devising workarounds, and when things got too bizarre, even calling tech support.  
 Now, there's nothing wrong with the Zen Micro a few months in beta testing wouldn't iron out. 
 But, they rushed it to market, so you, general public, get to roll the dice. 
 Are you feeling lucky today? 
 Who knows -- you may avoid a migraine altogether.  
sound quality   Before you run out and buy an iPod, understand something: there are REASONS the Zen is worth encountering this kind of hassle, principally excellent (for MP3) sound quality.  
headphones   The supplied headphones are hands-down better than the mediocre iPod buds. 
 That said, you can get more of what the Zen is capable of by donating them to your local iPod person (they're white) and getting a pair of $60-$80 aftermarket headphones. 
 I'm getting stunningly good resul!
 ts with Sennheiser HD-497 phones. 
 Going further up-market and using super hi-rez audiophile headphones is probably overkill; they will only serve to cast MP3 limitations into sharper relief, and honey, you can't hear what ain't there.  
 An aside about sound quality: You can have good sound or 2,000+ songs, not both. 
 You're better off not dropping below 128 kbps, especially with music. 
 64 kbps is a terrible price to pay. 
 If you absolutely, positively need over 2,000 songs for your next wolverine photo shoot, get a 10 GB player.   
size   The player is smaller than you think. 
 Something about the pictures suggests a deck-of-cards size, but you can hide the Micro completely under a standard business card.  
touchpad   The touch pad is over-sensitive, and is adjustable to only slightly oversensitive. 
 You quickly learn to brush your thumb ever so lightly over its surface.  
 To minimize any frustration (and the odds that you may return a usable unit), keep the following in mind:  1. While your unit is!
 unboxed and charging up, visit the Creative website for necessary firmware and/or driver upgrades, especially if you're planning to use a service like Napster.  Keep in mind the required upgrade may be a beta version (mine was).  
 2. 
 Some upgrades are needed for the Micro to work properly with the Windows XP operating system and Media Player 10.  
 3. 
You may need to briefly disable various spam blockers, cookie swatters, and antivirus programs (I know, I know -- get offline first). 
 My gatekeeper programs kept fixes away a few times until I got wise to it.  
sound quality , music subscription service   Bottom line: If you value excellent sound quality and the ability to use music subscription services, and are willing to deal with the possibility (not the certainty) of setup gremlins, by all means get the Zen Micro.     
"
MicroMP3,"
 I bought this item in part due to the good reviews here on Amazon. 
software   The machine itself seems fine, but the software that came with it is AWFUL. 
player   After installation, the very first time I booted up the Creative MediaSource Organizer, intending to use its CD burning and ripping functions, it totally shorted out. 
 I tried everything to make it work - followed advice from Microsoft support, uninstalled and reinstalled the whole thing, rebooted every five minutes, ran a virus scan on my computer, checked my drives for errors, everything. 
working   I was up all night trying to make the stupid thing work, to no avail. 
customer support   Of course one of the first things I did was write an email to the customer support at Creative, through their website, and by the time they finally got back to me - several working days later when they promise only one - their suggestions were completely worthless. 
 Now I have to wait another few days for them to get back to me again, probably with more worthless suggestions? 
 And t!
player   his is what I get for my $200 on this MP3 player?  
 I think I'll stick to CDs.     
"
MicroMP3,"
Zen micro   The Zen Micro is near perfect.   
 I bought my Zen Micro last december as a christmas gift to myself, save for a few software issues, I couldn't be happier with my purhcase.   
 I've owned this player for nine months now and it's been on 5 cross country trips, one trans-atlantic honeymoon, and numerous roadtrips. 
 It's been in my pocket, in my car, and in my bag in 20 inches of snow and 100 degree summers. 
#3It's been dropped, shuffled, kicked, and Lumbered. 
built   It's still alive, still kicking, and still playing.   
 I've never owned an Ipod, so this won't be a which one is better review.   
 All of my files are mp3 or wma, Windows Media Player is my primary music suite, i use it to burn, play, rip, and sync.
 So starting out i knew i wanted a windows friendly player. 
windows compatibility   The Zen Micro (mine's black) has a lot going for it.   
size , sound quality , interface , look , battery , features   It fits into a hand well, it has a removable battery (this is important), great sound quality, fm stereo, recorder, smooth UI, and a feature that most unipods lack... char!
 m. 
 When it's being used or charged it emits a low pulsating blue light.   
 It's doesn't have a scroll wheel, but it has a strip! 
 Most people complain about the sensitivity, but it can easily be adjusted for personal preference.   
 My ONLY complaint is that when i first received it, it was a little buggy. 
work with WMP   It wouldn't always work seemlessly with WMP and it often required me to restart the frozen micro by taking out the battery and restarting it. 
 over and over again. 
 But after a few firmware releases it's working without a hitch. 
 I've programed WMP to throw a few favorites on there all the time and always put my new music (less than 3 months) on so I can listen to them in the gym.   
accessories   The accesories that come with the player are great. 
bag   White earbuds ( i replaced those with some shure headphones, big difference), a case, a stand, a clip (which doesn't really work), and a nice little zen micro bag. 
 Also all the required cables and what not. 
 To me, currently at $218, this player is a!
player   best in class. 
player   It gives you the most bang for your buck, period.   
quality   Creative has been making computer sound equipment for decades and with the zen micro it finally has something with enough quality and, yes, charm to win a nice size of the digital player pie.   
player   Pick your favorite color and buy it.      
"
MicroMP3,"
 Alot of people seem to compare any music player to an Ipod. 
 Comments such as ""it's stylish"" or ""it looks cool"" or ""everyone has it"" don't nesseseraly make something good.
 About the Ipod: it has it's downfalls as well. 
touch sensitivity   As for the Zen Micro:\  Cons:  I read that every button is touch sensitive, and thats very annoying when all the main buttons are on the front. 
durability   Putting the Micro into your pocket could trigger just about anything (unless the hold feature is improved: it asks if you want to ""unhold"" for every button up press) Second, I'm worried about the durability of the player. 
durability   After research of other creative hard drive players, i found that most of them aren't very durable and tend to crash (read most reviews on amazon.com and see for yourself). 
price   Last, i find the price a bit expensive for a product such as this. 
 $190 or $200 or less would have been much more reasonable (price compareble to 20gb mp3 players). 
 As for the warrenty, i havent seen it yet, but i fear for a short on!
 e again.  
design , color   Pros The Design is very nice, and the colors are too. 
 They are bold colors, not the (personally) irratating toned down 'light' Ipod colors. 
features   It also has tons more features then previous creative products, and most of them are very useful such as the ability to custimize the main menu to show the stuff you want, not the default items (creativelabs.com for more on that).  
battery   The battery is also convenient, but could have been better, such as the Zen Touch's battery (but at least this one is removable).    
storage   Verdict:  Had I not needed something with a tad bit more space, I consider this player fair game. 
player   If you don't mind all the buttons being touch sensitive, I'd recomment buying it to try out, and also buy an extra 2 year warrenty for it (there are some offered here, for about $15 dollors I think).  
 Closing: For everyone who is shallow and buys the Ipod only becouse of it's looks (i'm not saying it's necissarily bad), here's a joke: What did the Pencil Sharpener say to t!
 he Pencil? 
 Stopping going in circles and get to the point. 
 Why go in circles to find something you want? (  :)  )     
"
MicroMP3,"
 so i admit it... i wanted a zen micro, because the appeal of the iPod was overshadowed by it's annoying trendy hipster popularity and i felt better about myself for choosing a rip off version of that trendy hipster popularity.  
player   anyway, my wife got this for me for my birthday and I love the thing. 
 I mainly only get to listen to music in my car, so it's an awesome replacement for a console full of the same ten cd's that have been in there for the last 8 months that i keep forgetting to replace. 
 she also got me an iRiver FM modulator that plugs into the ligher outlet, so i can play it through my regular radio.  
 anyway, here's the pros and cons:  +linux compatible with the 1.x series of firmware. 
firmware   the program is called Gnomad and works great for me and seems to cover all the features the included windows sofware does. 
look , accessories   +looks snazzy +smaller than a pack of smokes - easily transported +ac charger included as well as a hardshell that comes with a clip and a stand adapter +USB cable !
 included - charges via USB, so whenever you plug it into your computer, it's charging up. 
battery life , sound quality   +Battery life is awesome IF you upgrade the firmware [requires a windows pc] OR make sure to always plug the ac adapter into the player before plugging into the outlet +Awesome sound quality... I mean it is Creative right? 
 Aren't they something of digital sound experts? 
navigation   +Sorts music by artist, album, genre, etc... it's easy to wade through 5 gigs of tunes to find what you're looking for. 
 Also provides for playlists which are nice, but really only usefully set up through the PC software.  
 before i get into the cons, i'll make a note about the scrollpad. 
scrollpad   It DOES take some getting used to. 
 my initial reaction was to tap the up and down arrows, when in reality, you need to touch, maintain contact and slide your finger up and down. 
 it's a little counter intuitive at first, but works great when your used to it. 
 it's a neutral feature in my book. 
 simple mechanical buttons would probably work !
 just as well and would be less confusing for new owners, but i guess they wanted to rival the iPod's search wheel. 
charging   whatever...  on to the negatives:  -touchy about charging... you can damage the battery and seriously decrease it's life if you don't upgrade the firmware OR dont' heed the advice to always plug in the player side of the cord before plugging in the outlet side. 
 -doesn't like to be charged via USB on non windows PCs or PCs that don't have the Zen Micro driver installed. 
button functioning   It has the odd side effect of the buttons only partially working? 
 Simply removing the battery and then replacing it fixes the issue, but it's annoying. 
 The new firmware fixes this as long as you put the player in lock mode before plugging it into said PC. 
users guide   -User's guide doesn't cover a lot of important info that is covered on their website. 
 I definately recommend upgrading the firmware, which is as simple as downloading a program from creatives website and running it with your player plugged in.
 (linux geeks -> avoid the 2.x series that is aimed at windows media play!
 er compatibility, you can't downgrade the firmware.
heat   ) -Can't be left in the car... it immediately shuts down with an overheating error if left in a hot car for too long. 
size   But since it's so small, it isn't a big deal to bring it with me.  
player   Overall though, i'm very happy with it and highly recommend it to folks looking for a mp3 player, even if it is to pretend your not a braindead consumer giving into the marketing hype of the iPod. ;)     
"
MicroMP3,"
 I have been researching MP3 players for the last two weeks.  
 Of course the first one I decided to research first was the Apple iPod.  
 However, as soon as I found out that I could only download songs from iTunes, I immediately decided that was NOT the MP3 player for me.  
 In addition, I didn't like the fact that I'd have to pay $.99 for each song I wanted to download.    
 So I went to www.playforsure.com to see what devices were compatible with various downloading services.  
 I had been eyeing the Creative Zen Micro 5GB as I researched various players.  
Napster 2 go compatibility   I finally decided to purchase this player because it was compatible with Napster 2 Go....which is a subscription service, allowing me to download as much music as I want for a $14.95 flat fee.  
 I have a lot of songs that I need to download.    
 I was going to purchase a pink one and then decided that I'd get a purple one because that's my favorite color....however Circuit City had it for $10 cheaper ($219.00) in black and I could !
 pick it up from the store.   
 So I decided on the black one.  
player   And I must say...this MP3 is very cool.  
 It is exactly the same size as my flip phone.  
look   It's so cute...and behind the black panel it glows in a neon blue.   
installation   After installation, which was VERY simple....I downloaded any updated software from the Creative website, before I downloaded any music.   
 There were two downloads I had to complete.  
 One was the firmware upgrading from the installation CD and the second was regarding the ""playforsure"" (even though it's in BETA), to make sure I could use Napster 2 Go.  
 I then registered with Napster 2 Go and it immediately recognized my player.  
 And within one hour I had downloaded , organized my play lists and was listening to the songs I downloaded.  
 Napster 2 Go also allows members to view other members play lists in different genres, so if you are looking for lots of songs and you don't want to search for them endless, you can just grab them from other members play lists. !
sound   The sound is very nice.  
 I feel like it's just me and the music and I am transported into a different world.  
 It also comes with a case so you can either stand it up or use a belt clip.  
 So I can't wait to get on my treadmill with it.  
lock feature   I also like the lock feature, so it makes the touch pad inactive.   
FM reception   I tried to use the FM radio option, but it doesn't seem to really pick up the stations I listen, however I am going to try it in a different location, it may have just been my residential location.   
 I would say the only thing I need to adjust is the sensitivity of the touch pad.  
touchpad   Even when I set it to low, it's still very hard for me to adjust the player to where and what I want it to do.  
 However, I am going to try the suggestion of changing the sensitivity to high and see if that solves the problem.   
player   Otherwise, I am extremely please with the Creative Zen Micro 5GB MP3 player.    
 PS.  
 I've been ZETAZEN long before this player came into existence...lol and my player's name is ZETAZEN. 
 :-)  www.zetazen.com     
"
MicroMP3,"
 I had to revise my review today!... If you are still trying to decide Ipod or Zen Micro, Yahoo! has just closed the deal. 
 They now offer Yahoo Music Engine, wich is like Napster to Go, but at a fraction fo the price. 
 Its $4.99 a month ($60 annually) to download as much music as you like. 
 You can fill it up with anything you like out of there 1 Million song library. 
 Also if you want to purchase music, its just .79cents per track ..... Here is my origianl review...."" My wife already had the Ipod Mini when I purchased this, and I must say seeing it in action, I had some reservations about getting a Zen. 
Zen micro   However after playing with it for three weeks now, I'm convinced, the Zen Micro is superior. 
sound quality   I think sound quality should be the first and foremost feature, and the Zen is leaps and bounds better in sound quality, with no need to upgrade the earphones. 
FM tuner   I thought the FM radio would not see much use with so many tracks avaiable to me, but its great for tuning in to TV programs at the gym while on the treadmill, concerts and programs being simulcast, NPR, and on and on. 
 When you don't feel like toting a PDA while out for the day (i.e. cycling, window shopping, etc,)simply download everything thru outlook. 
scroll bar   I've read about the issues with the scroll bar, but they must have taken care of that now. 
ease of usage   Mine is as easy to use as the mini without any firmware download. 
size , look   Its also smaller, and gets more looks. 
 People are use to seeing so may Ipods, that when they see my Zen, they have to ask questions. 
extra features   An extra gig of room, FM radio, voice recorder, PIM applications with sync to Outlook. 
player   This is really a no brainer. 
    BUY THE ZEN!""     
"
MicroMP3,"
features   I purchased this over the Ipod Mini because it had several nice features: extra 1G storage, WMA support, replaceable battery, and especially that it wasn't an Apple product with their proprietary architecture.  
 After using it for a week, I wish I had purchased the Ipod. 
touchpad   The Touchpad is virtually unusable -- sometimes you have to press like mad to make a selection and other times the slightest brush causes something to be selected that you don't want. 
 This is by far my biggest complaint.  
download speed   Another problem is that the latest 2.0 firmware upgrade moves you into Windows Media Player 10 which seems to be very, very slow for downloads.  charging   Also note that it doesn't seem to charge when connected to the PC, only when plugged into an AC socket even though they both connect to the single USB port on the player, so you have to charge the battery separately from downloading music.     
"
MicroMP3,"
 ... then this might intrigue you greatly.  
 The hook with this MP3 player, distinguishing it from the others, is clearly going to be the OS applications it provides.  
 Finally, someone has figured out that building some smarts into the player will help it compete with iPods.  
 The latest craze for MP3 manufacturers is the 5Gb microdrive, a 25% boost from the 4Gb ones supplied by Hitachi.  
 At this point, the Rio Carbon is 5Gb (along with a host of South Korean manufacturers), and eventually the iPod will get a ""free"" upgrade to 5Gb as the 4Gb trickle down to nothing.  
 Then what?  
 What compels you to choose one over the other?  
 It has to be the UI and user experience.  
 The Carbon is nice but offers no improvement to the near-perfect iPod experience.  
 The scroll wheel is not an Apple innovation, but it took Apple to put it on their MP3 player for the obvious to become clear to the industry.  
 So tack on a scroll wheel and... you still have to compete against the intuitive OS-based application that an iPod offers the user.  
 It's easy to find songs, organize songs, and also carry some essentials and diversions.  
 The iPod gets it right, the Carbon doesn't.  
 Today, the Creative Zen Micro proves it, too, gets it right.  
Outlook compatibility   Better for the Zen Micro is Outlook compatibility. 
 This makes the Zen Micro the first choice for MP3 owners with a Windows-based system.  
 I'm not professing to be a consumer-survey corporation, but I don't know  anyone  with an iTunes account.  
 However, I do know about a dozen people with well over 4000 MP3s each.  
 What device would I recommend?  
 Well, if size matters, and you like the idea of a lime-green or bright yellow device, then I'd have to go with a Creative Zen Micro.  
software , tech support , accessories   Creative has excellent music software, a very responsive tech support group (they are quick on firmware updates, and make them publicly available), and usually a good array of accessories.  
additional accesories   The Zen Micro is no exception: in addition to the case, it comes with a neck strap, and has all of the necessary cables for syncing and charging.  
extra battery{+2]  The extra spare battery is just a neat bonus.  
player   If I could, I'd trade-up on my Creative Muvo2 and snag a Zen Micro tomorrow.  
   I gave up a ton of positive reviews to add this addendum.  
 I do not work for Creative; I had a chance to play with a review copy in-depth, as others have (See Engadget, Gizmodo, or c|net as examples).  
 Just because Amazon doesn't have it to sell doesn't mean the product is unavailable for review.  
 Please judge any review you read -- in any medium, be it here or newspapers or magazines -- by its own merits.    Fred     
"
MicroMP3,"
 I already own the Creative Nomad Zen, the 30 gig version.  
 I wanted something more portable, shirt-pocket sized, and something to complement the new Yahoo Music Unlimited site.  
player , portability , size   This is a perfect blend to accomplish both tasks.  
 My big Zen has hundreds of CDs on it, but this little player will store my most listened to tunes, or songs Iwant to download for free from the Yahoo site, ""test drive"", then decide if I want to download permanently into my larger Creative.  
plug in   I also own a retail store and this little guy easily plugs into my AUX slot in the store's sound system.  
features , headphones   Feature for feature, I find it a very sweet little player; equipped with a higher end headphone system, between this and th larger Zen Ihardly use my home stereo system anymore. 
 And I gave my CD plyaers away in a garage sale.     
"
MicroMP3,"
Napster to go compatibility    If you buying this player to use with Napster to Go, wait a while. 
firmware   A lot of people are having problems with the firmware update required to use the player for Napster to Go.. The firmware is beta and they are are a lot of bugs in it. 
 Check out message boards on Napster for more info.     
"
MicroMP3,"
 if not amazed, I won't go into the kind of detail many people have here, but I do want to say a few things about my experience so far (I've had it about two weeks) with the Zen Micro; 
 these are the things I was curious about when I was shopping around.   
player   On the whole, I'm quite happy with the purchase.  
sound , storage   The sound is bright and clear, the ability to store any MP3's (and not just Apple-approved files) is great, and I plan to make use of the storage space and sound recording from time to time.    
look , comfort , weight , interface   The device looks very cool, I think (exactly as the photos promise), it's comfortable and lightweight in my jacket pocket, and the interface and controls are easy enough to navigate after a bit of practice.  
srorage   No offense to Amazon, but I was able to find one online for just over 200 bucks (I'm sure prices here will continue to sink), and that also seemed quite a good bargain for the amount of storage space.    
 Now the downside:  One of the features that factored into my choice of a Micro!
 instead of an iPod (I know this is a tediously recurring theme in these reviews, but I want to get my two cents in) was the FM radio.  
radio feature   I like some local stations, Stern, and NPR, and so the radio seemed like a great option.  
FM reception   Imagine my disappointment, though, when the Zen Micro proved able to play only the mega-strongest FM signals in my area.  
FM reception   It seems like you need to park yourself right next to a radio tower for the Micro to pull in a strong sound.  
battery life   The battery, as others have said, also seems weaker than Creative suggests.  
 Here's a quote from Creative's web site (hoping to sell additional batteries):   ""Carry an extra rechargeable battery for your Zen Micro for an additional 12 hours of nonstop music.""  
 Try an additional  six  hours, methinks.  
creative   Still, that's enough time that I'm still satisfied, if a bit grouchy with Creative's overhyped promises.    
headphones   Have not had any issues with the headphones or fragility.  
player  As I said, I don't regret the purchase at all.  
 To use a bas!
Zen micro   eball metaphor: I was hoping Creative hit a home run here, and I think the Zen Micro is more like a stand-up double.  
player   Respectable, solid, but not awe-inspiring.          
"
MicroMP3,"
 If you're considering an iPod mini or even an iPod, read this.  
 I looked at the market extensively and took a lot of advice before making the big buy here. 
 I wanted a player that had good capacity, construction that can stand up to exercise, good sound quality, good battery life, good looks, compatibility, and a fair price. 
 Tall order, eh? 
sound quality , battery life , capacity , look , construction , price , compatibility   Actually, the Creative Zen Micro solves all that.  
sound quality   Sound quality? Phenomenal. 
sound quality , earbuds   unarguably better than Apple's, and nice earbuds to boot.  
 Looks? 
 Let's just say it's no coincidence I put ""Foxy Lady"" on there. 
variety of colors   Your choice of ten colors in a beatiful package.  
 Capacity? 
 Apple has tried to hide something from you: most people don't actually need more than a few gigs at most. 
storage   Five gigabytes is plenty for my great albums. 
 (Like I really wanted ""Hotel California"" anyway.
 )  Construction? 
construction   Tough as nails. 
construction   No skips, and it hasn't faltered once (despite your inevitable drop or two.
 )  Compatibility? 
compatibility   Flawless. 
 They've partnered with Napster to give you a! free month of the subscription service (read: all the music you want free for thirty days, when you can cancel with all your music safely hidden away.
play WMA   ) No locked-in proprietary business like Apple; this baby plays WMAs too.  
voice record , player   The voice recorder is a beautiful add-on; not even necessary, but just an example of why Apple just wants your money and Creative Labs wants to make a better player. 
sound   Gets nice sound too. 
FM tuner   The FM tuner is just a little spare icing on the cake.  
 And the price? 
 A bargain $200. 
 Do NOT buy Apple. 
 Inferior quality at a higher price (and shoddy reliability) is not quite justified just because they have a better spokesperson.  
player   In conclusion, this player is beautiful. 
ease of use , power   Power for the tech-savvy, ease of use for the less fortunate. 
player   But it; you won't regret it.     
"
MicroMP3,"
 I must say, after tons of research, I have chosen the right Mp3 player.  
player , functioning , touchpad   This player is absolutely phenomenal, I haven't had any problems, and if you're worried you will have problems, I suggest buying it at a retail store that has a good return policy but anyways... I find the touch pad very easy to use, and I'm surprised so many people have had problems.  
sound quality   The sound quality is superb, much better than that of an iPod, in my opinion.  
radio   The radio works excellent in my area, I'm not sure everywhere else.  
software , file transfer speed   The software is very easy to use, and the transfer is super fast!  
battery , DJ , features   I'm not gonna go into the features cause if you're reading this review, you've probably already looked at them, but I must say the DJ feature if Very cool and the removable battery is also a bonus!  
 Mine came with a wall adapter, but it charges when plugged into the computer anyways.  
look   The blue light also makes this player one of the most fashionable in the market also.  
 Overall I have no complaints, this is jus!
price , player   t simply the best player on the market for a really low price, so why look anywhere else?      
"
MicroMP3,"
 I've been using iTunes for about a year now with the intention of eventually buying an iPod.  
 That was before the Zen Micro came along.  
player   I've had it for about a week now and have to say it's one of the best purchases I've ever made.  
look , ease of use , sound quality   it's a great looking, easy-to-use device but it's the sound quality which is truly amazing -- far better than my Sony mini-disc player.  
interface , touchpad   I have no problems with the touch pad (once the sensitivity is set to low) and the interface is a breeze to use without even looking at the PDF manual.  
 I can't comment on the bundled software as I haven't even looked at it.  
Media player compatibility   Why bother when it works perfectly with Media Player 10?  
 As for the problem with locking up mentioned in a previous post, it only seems to happen if the USB cable is unplugged while WMP 10 is still running.  
 I just close the program down first, wait for the message to appear on the Micro, then unplug it. 
 This appears to prevent the lockup issue.  
 The battery life doesn't appear to be any!
battery life   where close to 12 hours but at least it is replaceable (and they included a second one free).  
battery life   I would give it about 6 or 7 hours, although it will probably get better after a few charge cycles.  
 This was probably the biggest reason I chose the Micro over an iPod.  
storage   The extra Gb is just a bonus.  
headphones   The headphones which came with it are mediocre at best but what can you expect from a set of ""ear buds"".  
 Plug in a decent set or hook it up to a stereo system and prepare to be impressed.  
sound   If your looking for a great sounding mini player, you can't go wrong with the Zen Micro.     
"
MicroMP3,"
 After much research I decided that the Zen Micro was the best mp3 player for me.  
player   Unfortunately I was wrong.  
player   Within one month, my player completely died. 
touchpad , buttons   (It had locked up multiple times previously, but always managed to work afterwards) This time, the touch screen wouldn't respond to me and none of the buttons worked. 
working   So I took out the battery and put it back in again, only to find that it would not work.  
 Frustrated, I exchanged the player only to get another faulty one!  
sound   I had the second one for less than two weeks when I noticed a rattling/humming/buzzing sound while music was played.  
 I've tried different headphones, upgrading firmware, using different files and nothing helps.  
customer service   I sent Creative customer service 3 emails in which they did not help me one bit and don't seem to even want to help.  
I've heard many good reviews of this product and I wonder if maybe I just had bad luck.  
design   It was a good player when it worked and I loved the design.  
player   It's too bad, though, that !
 I don't want to keep testing my luck.  
 This time I'm going to get something a little more reliable - an iPod mini.     
"
