PERMNO,date,RET
65875,20200428,0.000346
65875,20200429,0.005015
65875,20200430,-0.011528
65875,20200501,-0.010792
65875,20200504,-0.010382
65875,20200505,0.004801
65875,20200506,-0.015395
65875,20200507,-0.001078
65875,20200508,0.025549
65875,20200511,-0.010526
65875,20200512,-0.016667
65875,20200513,-0.010999
65875,20200514,0.001094
65875,20200515,-0.003642
65875,20200518,0.018461
65875,20200519,-0.024049
65875,20200520,-0.002207
65875,20200521,-0.005345
65875,20200522,0.002409
65875,20200526,0.003697
65875,20200527,0.015470
65875,20200528,0.010519
65875,20200529,0.029792
65875,20200601,-0.027884
65875,20200602,0.011115
65875,20200603,0.007624
65875,20200604,0.006863
65875,20200605,0.009088
65875,20200608,0.006062
65875,20200609,-0.003959
65875,20200610,0.003284
65875,20200611,-0.027562
65875,20200612,0.001417
65875,20200615,-0.006722
65875,20200616,0.013713
65875,20200617,-0.004743
65875,20200618,0.004237
65875,20200619,-0.012832
65875,20200622,-0.008903
65875,20200623,-0.012936
65875,20200624,-0.018384
65875,20200625,0.006490
65875,20200626,-0.020634
65875,20200629,0.028781
65875,20200630,0.008045
65875,20200701,-0.008344
65875,20200702,0.002195
65875,20200706,0.008213
65875,20200707,-0.003621
65875,20200708,0.006177
65875,20200709,-0.014897
65875,20200710,0.010197
65875,20200713,-0.000734
65875,20200714,0.018182
65875,20200715,-0.006854
65875,20200716,0.013077
65875,20200717,0.009322
65875,20200720,-0.007638
65875,20200721,-0.000537
65875,20200722,-0.001612
65875,20200723,0.001794
65875,20200724,0.017905
65875,20200727,0.000352
65875,20200728,0.010726
65875,20200729,-0.000522
65875,20200730,-0.002611
65875,20200731,0.003141
65875,20200803,-0.004175
65875,20200804,0.011705
65875,20200805,-0.006389
65875,20200806,0.005040
65875,20200807,0.012104
65875,20200810,0.007859
65875,20200811,-0.008137
65875,20200812,0.001538
65875,20200813,-0.001365
65875,20200814,0.004614
65875,20200817,-0.000170
65875,20200818,0.006805
65875,20200819,-0.002197
65875,20200820,-0.001524
65875,20200821,0.000509
65875,20200824,0.009832
65875,20200825,-0.002518
65875,20200826,0.000673
65875,20200827,-0.000505
65875,20200828,-0.002861
65875,20200831,0.000169
65875,20200901,-0.001856
65875,20200902,0.023158
65875,20200903,0.001322
65875,20200904,-0.002145
65875,20200908,-0.008598
65875,20200909,0.001334
65875,20200910,-0.008494
65875,20200911,0.004368
65875,20200914,0.008864
65875,20200915,0.004642
65875,20200916,-0.003795
65875,20200917,0.003644
65875,20200918,-0.003961
65875,20200921,-0.012262
65875,20200922,0.003523
65875,20200923,-0.015212
65875,20200924,0.004753
65875,20200925,0.003379
65875,20200928,-0.000505
65875,20200929,-0.002022
65875,20200930,0.004220
65875,20201001,-0.000672
65875,20201002,-0.003532
65875,20201005,0.007090
65875,20201006,-0.003352
65875,20201007,0.002523
65875,20201008,0.003481
65875,20201009,0.002365
65875,20201012,0.003708
65875,20201013,-0.003191
65875,20201014,-0.015667
65875,20201015,-0.004621
65875,20201016,-0.001891
65875,20201019,-0.012920
65875,20201020,-0.000873
65875,20201021,-0.008734
65875,20201022,0.010220
65875,20201023,0.010989
65875,20201026,-0.002588
65875,20201027,-0.007438
65875,20201028,-0.018648
65875,20201029,0.007991
65875,20201030,0.004052
65875,20201102,0.012458
65875,20201103,0.000867
65875,20201104,-0.009177
65875,20201105,0.016253
65875,20201106,0.006535
65875,20201109,0.022382
65875,20201110,0.021056
65875,20201111,-0.001637
65875,20201112,-0.003443
65875,20201113,0.004442
65875,20201116,-0.002784
65875,20201117,-0.002299
65875,20201118,-0.007078
65875,20201119,-0.001824
65875,20201120,-0.002823
65875,20201123,0.003165
65875,20201124,0.006807
65875,20201125,-0.003793
65875,20201127,0.002814
65875,20201130,-0.002806
65875,20201201,0.002814
65875,20201202,0.012876
65875,20201203,0.006193
65875,20201204,-0.003077
65875,20201207,-0.003249
65875,20201208,0.001630
65875,20201209,0.000163
65875,20201210,-0.015457
65875,20201211,-0.002644
65875,20201214,-0.006131
65875,20201215,0.009503
65875,20201216,-0.010570
65875,20201217,0.001669
65875,20201218,0.007499
65875,20201221,-0.016044
65875,20201222,-0.008405
65875,20201223,-0.000509
65875,20201224,-0.002035
65875,20201228,0.002379
65875,20201229,-0.002882
65875,20201230,-0.011393
65875,20201231,0.010492
66181,20200102,0.005861
66181,20200103,-0.003323
66181,20200106,0.004705
66181,20200107,-0.006547
66181,20200108,0.014964
66181,20200109,0.015330
66181,20200110,-0.004307
66181,20200113,-0.003925
66181,20200114,-0.002373
66181,20200115,0.007989
66181,20200116,0.018834
66181,20200117,0.013504
66181,20200121,0.004484
66181,20200122,-0.000215
66181,20200123,0.003220
66181,20200124,-0.007062
66181,20200127,-0.003491
66181,20200128,0.011549
66181,20200129,0.000684
66181,20200130,-0.005256
66181,20200131,-0.020147
66181,20200203,0.015081
66181,20200204,0.014943
66181,20200205,0.013234
66181,20200206,0.003066
66181,20200207,-0.006448
66181,20200210,0.013949
66181,20200211,0.004281
66181,20200212,-0.000207
66181,20200213,0.003187
66181,20200214,0.011017
66181,20200218,-0.004448
66181,20200219,-0.001230
66181,20200220,0.013873
66181,20200221,-0.006801
66181,20200224,-0.022989
66181,20200225,-0.009679
66181,20200226,-0.008847
66181,20200227,-0.044840
66181,20200228,-0.030659
66181,20200302,0.055545
66181,20200303,-0.008698
66181,20200304,0.057647
66181,20200305,-0.026008
66181,20200306,-0.026830
66181,20200309,-0.078990
66181,20200310,0.072413
66181,20200311,-0.050111
66181,20200312,-0.104749
66181,20200313,0.079123
66181,20200316,-0.197938
66181,20200317,0.052619
66181,20200318,-0.103720
66181,20200319,0.035340
66181,20200320,-0.055731
66181,20200323,0.067302
66181,20200324,0.137508
66181,20200325,-0.016024
66181,20200326,0.073999
66181,20200327,-0.023872
66181,20200330,0.029126
66181,20200331,-0.047884
66181,20200401,-0.043276
66181,20200402,0.015003
66181,20200403,-0.014395
66181,20200406,0.070677
66181,20200407,0.005017
66181,20200408,0.013157
66181,20200409,0.034442
66181,20200413,-0.013596
66181,20200414,0.042155
66181,20200415,-0.041946
66181,20200416,0.006903
66181,20200417,0.047886
66181,20200420,-0.016092
66181,20200421,-0.026401
66181,20200422,0.017746
66181,20200423,-0.009061
66181,20200424,0.048735
66181,20200427,0.026298
66181,20200428,-0.000597
66181,20200429,0.019207
66181,20200430,-0.008927
66181,20200501,-0.005732
66181,20200504,0.014961
66181,20200505,0.016994
66181,20200506,-0.007491
66181,20200507,0.024696
66181,20200508,0.021704
66181,20200511,0.009086
66181,20200512,-0.015472
66181,20200513,-0.012022
66181,20200514,0.019035
66181,20200515,0.020684
66181,20200518,0.025154
66181,20200519,-0.029550
66181,20200520,0.000378
66181,20200521,0.011294
66181,20200522,0.004151
66181,20200526,0.002481
66181,20200527,0.020125
66181,20200528,-0.008975
66181,20200529,0.013625
66181,20200601,-0.004789
66181,20200602,0.021918
66181,20200603,-0.000831
66181,20200604,-0.008167
66181,20200605,0.023900
66181,20200608,0.007336
66181,20200609,-0.000039
66181,20200610,-0.008997
66181,20200611,-0.058872
66181,20200612,0.012444
66181,20200615,-0.004496
66181,20200616,0.035590
66181,20200617,0.003601
66181,20200618,-0.006538
66181,20200619,-0.010273
66181,20200622,0.010176
66181,20200623,0.004615
66181,20200624,-0.016699
66181,20200625,-0.003047
66181,20200626,-0.017809
66181,20200629,0.021202
66181,20200630,0.017837
66181,20200701,-0.009421
66181,20200702,0.001410
66181,20200706,0.004225
66181,20200707,-0.008816
66181,20200708,0.007358
66181,20200709,-0.004856
66181,20200710,0.008671
66181,20200713,-0.001959
66181,20200714,0.032730
66181,20200715,0.000039
66181,20200716,0.001086
66181,20200717,0.008912
66181,20200720,-0.000806
66181,20200721,0.008648
66181,20200722,0.010479
66181,20200723,-0.005129
66181,20200724,0.005686
66181,20200727,0.007953
66181,20200728,-0.008002
66181,20200729,-0.002337
66181,20200730,0.006234
66181,20200731,-0.003079
66181,20200803,0.002599
66181,20200804,0.006349
66181,20200805,-0.001456
66181,20200806,0.007066
66181,20200807,0.008427
66181,20200810,0.011375
66181,20200811,0.000692
66181,20200812,0.024225
66181,20200813,0.000284
66181,20200814,-0.003941
66181,20200817,0.027410
66181,20200818,-0.011241
66181,20200819,-0.007509
66181,20200820,-0.007707
66181,20200821,0.009085
66181,20200824,0.012428
66181,20200825,-0.002162
66181,20200826,0.020270
66181,20200827,-0.011304
66181,20200828,-0.008107
66181,20200831,-0.004366
66181,20200901,0.003157
66181,20200902,0.009652
66181,20200903,-0.043767
66181,20200904,-0.018097
66181,20200908,-0.001483
66181,20200909,0.028894
66181,20200910,-0.015666
66181,20200911,0.013311
66181,20200914,0.015634
66181,20200915,0.017566
66181,20200916,-0.013831
66181,20200917,-0.005930
66181,20200918,-0.017038
66181,20200921,-0.010320
66181,20200922,0.003525
66181,20200923,-0.024734
66181,20200924,-0.003189
66181,20200925,0.010726
66181,20200928,0.014076
66181,20200929,-0.000808
66181,20200930,0.020580
66181,20201001,-0.000324
66181,20201002,0.006087
66181,20201005,0.009989
66181,20201006,-0.019957
66181,20201007,0.022860
66181,20201008,0.006118
66181,20201009,0.004921
66181,20201012,0.003462
66181,20201013,0.012025
66181,20201014,-0.011262
66181,20201015,0.001567
66181,20201016,0.000417
66181,20201019,-0.013662
66181,20201020,0.008142
66181,20201021,-0.005349
66181,20201022,-0.011775
66181,20201023,0.006544
66181,20201026,-0.024594
66181,20201027,0.002898
66181,20201028,-0.025719
66181,20201029,-0.000334
66181,20201030,-0.010830
66181,20201102,0.015110
66181,20201103,0.024488
66181,20201104,0.019288
66181,20201105,0.011071
66181,20201106,-0.005632
66181,20201109,-0.050204
66181,20201110,0.020743
66181,20201111,0.007911
66181,20201112,-0.005437
66181,20201113,0.003367
66181,20201116,0.008659
66181,20201117,-0.025396
66181,20201118,-0.009689
66181,20201119,0.004077
66181,20201120,-0.004134
66181,20201123,0.005893
66181,20201124,0.007038
66181,20201125,0.002378
66181,20201127,0.007410
66181,20201130,0.005145
66181,20201201,-0.002920
66181,20201202,-0.014461
66181,20201203,-0.010918
66181,20201204,-0.015477
66181,20201207,-0.005114
66181,20201208,-0.003503
66181,20201209,0.014749
66181,20201210,-0.002899
66181,20201211,-0.000982
66181,20201214,0.003893
66181,20201215,0.009037
66181,20201216,0.006008
66181,20201217,0.016247
66181,20201218,-0.012848
66181,20201221,0.001997
66181,20201222,-0.003506
66181,20201223,-0.000852
66181,20201224,0.004114
66181,20201228,-0.006164
66181,20201229,-0.011365
66181,20201230,-0.003494
66181,20201231,0.001357
70519,20200102,0.016773
70519,20200103,-0.018835
70519,20200106,-0.003137
70519,20200107,-0.008685
70519,20200108,0.007618
70519,20200109,0.009073
70519,20200110,-0.010365
70519,20200113,0.017666
70519,20200114,0.015623
70519,20200115,-0.008180
70519,20200116,-0.002954
70519,20200117,0.001482
70519,20200121,-0.015039
70519,20200122,0.002503
70519,20200123,-0.003745
70519,20200124,-0.017293
70519,20200127,-0.021806
70519,20200128,0.006909
70519,20200129,-0.009839
70519,20200130,0.012422
70519,20200131,-0.032416
70519,20200203,0.009676
70519,20200204,0.018235
70519,20200205,0.030719
70519,20200206,0.001522
70519,20200207,-0.003546
70519,20200210,-0.002669
70519,20200211,0.007773
70519,20200212,0.003035
70519,20200213,-0.004160
70519,20200214,-0.002658
70519,20200218,-0.015357
70519,20200219,0.006058
70519,20200220,0.002178
70519,20200221,-0.022756
70519,20200224,-0.051151
70519,20200225,-0.042741
70519,20200226,-0.018004
70519,20200227,-0.054708
70519,20200228,-0.015361
70519,20200302,0.065080
70519,20200303,-0.037579
70519,20200304,0.035972
70519,20200305,-0.057872
70519,20200306,-0.034809
70519,20200309,-0.161717
70519,20200310,0.081955
70519,20200311,-0.086182
70519,20200312,-0.148258
70519,20200313,0.179843
70519,20200316,-0.192986
70519,20200317,-0.022821
70519,20200318,-0.094907
70519,20200319,0.088114
70519,20200320,-0.039859
70519,20200323,-0.070152
70519,20200324,0.148912
70519,20200325,0.029513
70519,20200326,0.099379
70519,20200327,-0.048240
70519,20200330,0.006393
70519,20200331,-0.044465
70519,20200401,-0.085708
70519,20200402,0.018696
70519,20200403,-0.044354
70519,20200406,0.096826
70519,20200407,0.003162
70519,20200408,0.072970
70519,20200409,0.071170
70519,20200413,-0.015398
70519,20200414,-0.026992
70519,20200415,-0.056363
70519,20200416,-0.054596
70519,20200417,0.121668
70519,20200420,-0.031683
70519,20200421,-0.055442
70519,20200422,0.016117
70519,20200423,0.005208
70519,20200424,0.015073
70519,20200427,0.080278
70519,20200428,0.013960
70519,20200429,0.064605
70519,20200430,-0.033824
70519,20200501,-0.052101
70519,20200504,-0.008787
70519,20200505,-0.025931
70519,20200506,-0.022753
70519,20200507,0.039348
70519,20200508,0.037634
70519,20200511,-0.048575
70519,20200512,-0.039029
70519,20200513,-0.041322
70519,20200514,0.035961
70519,20200515,-0.003329
70519,20200518,0.089456
70519,20200519,-0.027151
70519,20200520,0.023408
70519,20200521,-0.010337
70519,20200522,-0.020000
70519,20200526,0.092290
70519,20200527,0.084908
70519,20200528,-0.059319
70519,20200529,-0.025427
70519,20200601,0.032144
70519,20200602,0.028109
70519,20200603,0.049174
70519,20200604,0.043307
70519,20200605,0.057682
70519,20200608,0.040435
70519,20200609,-0.028413
70519,20200610,-0.061176
70519,20200611,-0.133727
70519,20200612,0.079769
70519,20200615,0.013971
70519,20200616,0.027746
70519,20200617,-0.026630
70519,20200618,0.000755
70519,20200619,-0.002262
70519,20200622,-0.016251
70519,20200623,0.017096
70519,20200624,-0.040415
70519,20200625,0.036804
70519,20200626,-0.058846
70519,20200629,0.014320
70519,20200630,0.016107
70519,20200701,-0.014677
70519,20200702,0.003972
70519,20200706,0.028091
70519,20200707,-0.031749
70519,20200708,0.011129
70519,20200709,-0.028105
70519,20200710,0.064712
70519,20200713,-0.008547
70519,20200714,-0.039272
70519,20200715,0.033699
70519,20200716,-0.007330
70519,20200717,-0.024096
70519,20200720,-0.001593
70519,20200721,0.031711
70519,20200722,-0.001353
70519,20200723,0.008130
70519,20200724,-0.007873
70519,20200727,-0.007354
70519,20200728,-0.000390
70519,20200729,0.024381
70519,20200730,-0.031417
70519,20200731,-0.006880
70519,20200803,0.007599
70519,20200804,-0.004961
70519,20200805,0.017950
70519,20200806,-0.002939
70519,20200807,0.024170
70519,20200810,0.014198
70519,20200811,0.017026
70519,20200812,-0.007626
70519,20200813,-0.008622
70519,20200814,0.000756
70519,20200817,-0.028528
70519,20200818,-0.021003
70519,20200819,-0.000993
70519,20200820,-0.014118
70519,20200821,-0.005647
70519,20200824,0.035700
70519,20200825,0.011555
70519,20200826,-0.015489
70519,20200827,0.017109
70519,20200828,0.010827
70519,20200831,-0.022188
70519,20200901,0.001565
70519,20200902,0.014648
70519,20200903,-0.008662
70519,20200904,0.019806
70519,20200908,-0.028180
70519,20200909,0.007053
70519,20200910,-0.008755
70519,20200911,0.000981
70519,20200914,-0.055882
70519,20200915,-0.069367
70519,20200916,0.027003
70519,20200917,-0.010648
70519,20200918,-0.014716
70519,20200921,-0.020731
70519,20200922,-0.014569
70519,20200923,-0.033264
70519,20200924,0.008124
70519,20200925,-0.004029
70519,20200928,0.031414
70519,20200929,-0.021228
70519,20200930,0.016266
70519,20201001,0.007655
70519,20201002,0.005064
70519,20201005,0.028630
70519,20201006,-0.011133
70519,20201007,0.009683
70519,20201008,-0.002676
70519,20201009,0.004696
70519,20201012,0.021144
70519,20201013,-0.047951
70519,20201014,-0.014881
70519,20201015,0.013479
70519,20201016,-0.009631
70519,20201019,-0.006714
70519,20201020,0.014452
70519,20201021,-0.011719
70519,20201022,0.021855
70519,20201023,0.000000
70519,20201026,-0.015700
70519,20201027,-0.031900
70519,20201028,-0.017908
70519,20201029,0.012886
70519,20201030,0.006481
70519,20201102,0.019073
70519,20201103,0.031272
70519,20201104,-0.033310
70519,20201105,0.023527
70519,20201106,-0.008358
70519,20201109,0.115430
70519,20201110,0.000210
70519,20201111,0.026863
70519,20201112,-0.013284
70519,20201113,0.007871
70519,20201116,0.035758
70519,20201117,0.006548
70519,20201118,0.006308
70519,20201119,0.021352
70519,20201120,-0.009398
70519,20201123,0.031946
70519,20201124,0.070544
70519,20201125,0.000000
70519,20201127,-0.006835
70519,20201130,-0.028234
70519,20201201,0.007264
70519,20201202,0.031188
70519,20201203,-0.010839
70519,20201204,0.036055
70519,20201207,-0.008359
70519,20201208,0.003957
70519,20201209,0.010110
70519,20201210,0.026293
70519,20201211,-0.025950
70519,20201214,-0.003224
70519,20201215,0.015832
70519,20201216,0.001341
70519,20201217,0.005021
70519,20201218,-0.016486
70519,20201221,0.036742
70519,20201222,-0.032174
70519,20201223,0.025650
70519,20201224,-0.003455
70519,20201228,0.009246
70519,20201229,-0.003599
70519,20201230,-0.000821
70519,20201231,0.013145
76076,20200102,0.016889
76076,20200103,-0.016316
76076,20200106,0.003569
76076,20200107,-0.006485
76076,20200108,0.000632
76076,20200109,-0.004209
76076,20200110,-0.004015
76076,20200113,0.017823
76076,20200114,-0.003752
76076,20200115,0.004603
76076,20200116,0.021662
76076,20200117,-0.000612
76076,20200121,-0.004488
76076,20200122,0.005328
76076,20200123,-0.001223
76076,20200124,-0.003061
76076,20200127,-0.028250
76076,20200128,0.006320
76076,20200129,-0.015072
76076,20200130,0.004038
76076,20200131,-0.026884
76076,20200203,0.012182
76076,20200204,0.023426
76076,20200205,0.017430
76076,20200206,0.004954
76076,20200207,-0.014787
76076,20200210,0.018762
76076,20200211,0.005320
76076,20200212,0.016283
76076,20200213,-0.052273
76076,20200214,-0.007396
76076,20200218,-0.008090
76076,20200219,-0.006439
76076,20200220,0.012098
76076,20200221,-0.011846
76076,20200224,-0.049573
76076,20200225,-0.028636
76076,20200226,-0.013570
76076,20200227,-0.050285
76076,20200228,-0.002747
76076,20200302,0.031054
76076,20200303,-0.027447
76076,20200304,0.033716
76076,20200305,-0.043972
76076,20200306,0.002780
76076,20200309,-0.043347
76076,20200310,0.055848
76076,20200311,-0.075599
76076,20200312,-0.103914
76076,20200313,0.133735
76076,20200316,-0.104410
76076,20200317,0.053100
76076,20200318,0.045634
76076,20200319,0.015894
76076,20200320,-0.055953
76076,20200323,-0.028090
76076,20200324,0.115607
76076,20200325,-0.024093
76076,20200326,0.077250
76076,20200327,-0.043371
76076,20200330,0.038640
76076,20200331,-0.025050
76076,20200401,-0.024930
76076,20200402,0.047743
76076,20200403,-0.018593
76076,20200406,0.060676
76076,20200407,-0.019068
76076,20200408,0.027067
76076,20200409,-0.012937
76076,20200413,0.000485
76076,20200414,0.037846
76076,20200415,-0.029453
76076,20200416,-0.000482
76076,20200417,0.023614
76076,20200420,0.001412
76076,20200421,-0.046780
76076,20200422,0.029840
76076,20200423,-0.003352
76076,20200424,0.021624
76076,20200427,0.012700
76076,20200428,-0.013237
76076,20200429,0.020005
76076,20200430,-0.022150
76076,20200501,-0.034450
76076,20200504,0.010508
76076,20200505,0.002660
76076,20200506,-0.007477
76076,20200507,0.005346
76076,20200508,0.039159
76076,20200511,0.007676
76076,20200512,-0.002308
76076,20200513,-0.029385
76076,20200514,0.045292
76076,20200515,0.009578
76076,20200518,0.017845
76076,20200519,-0.010098
76076,20200520,0.018720
76076,20200521,-0.017606
76076,20200522,0.005824
76076,20200526,-0.001336
76076,20200527,0.024978
76076,20200528,-0.007942
76076,20200529,0.048799
76076,20200601,-0.031786
76076,20200602,0.012743
76076,20200603,0.001066
76076,20200604,-0.001704
76076,20200605,0.020700
76076,20200608,0.006272
76076,20200609,-0.001662
76076,20200610,-0.013111
76076,20200611,-0.079081
76076,20200612,0.032059
76076,20200615,0.006213
76076,20200616,0.024917
76076,20200617,-0.006670
76076,20200618,-0.007364
76076,20200619,-0.011128
76076,20200622,-0.003530
76076,20200623,0.006865
76076,20200624,-0.015835
76076,20200625,0.010503
76076,20200626,0.024104
76076,20200629,-0.003455
76076,20200630,0.010618
76076,20200701,-0.012436
76076,20200702,-0.001520
76076,20200706,0.017313
76076,20200707,-0.017018
76076,20200708,0.003945
76076,20200709,0.019428
76076,20200710,-0.000857
76076,20200713,-0.015645
76076,20200714,0.007185
76076,20200715,0.003026
76076,20200716,-0.013362
76076,20200717,0.021188
76076,20200720,0.004706
76076,20200721,0.001064
76076,20200722,-0.002552
76076,20200723,0.010874
76076,20200724,-0.021303
76076,20200727,0.017026
76076,20200728,-0.019284
76076,20200729,0.009291
76076,20200730,-0.005780
76076,20200731,0.014212
76076,20200803,0.001274
76076,20200804,0.010814
76076,20200805,-0.007132
76076,20200806,0.009296
76076,20200807,-0.007117
76076,20200810,0.006325
76076,20200811,-0.011314
76076,20200812,0.019284
76076,20200813,-0.111850
76076,20200814,-0.005150
76076,20200817,-0.009647
76076,20200818,-0.002613
76076,20200819,-0.002620
76076,20200820,0.010509
76076,20200821,-0.001418
76076,20200824,-0.001657
76076,20200825,-0.005216
76076,20200826,0.006911
76076,20200827,0.000947
76076,20200828,-0.002128
76076,20200831,0.000474
76076,20200901,-0.004500
76076,20200902,0.009279
76076,20200903,-0.034653
76076,20200904,-0.003175
76076,20200908,-0.020088
76076,20200909,0.003250
76076,20200910,-0.013955
76076,20200911,0.007834
76076,20200914,0.012287
76076,20200915,0.005697
76076,20200916,-0.004434
76076,20200917,-0.001237
76076,20200918,-0.013872
76076,20200921,-0.019342
76076,20200922,0.007172
76076,20200923,-0.026450
76076,20200924,-0.011233
76076,20200925,0.015852
76076,20200928,0.017685
76076,20200929,-0.001789
76076,20200930,0.008448
76076,20201001,-0.005839
76076,20201002,-0.013660
76076,20201005,0.007839
76076,20201006,0.000000
76076,20201007,0.021519
76076,20201008,0.009898
76076,20201009,0.001508
76076,20201012,0.012798
76076,20201013,-0.013627
76076,20201014,0.002009
76076,20201015,0.002006
76076,20201016,0.004754
76076,20201019,-0.021414
76076,20201020,-0.002544
76076,20201021,-0.003571
76076,20201022,-0.006144
76076,20201023,0.000000
76076,20201026,-0.029624
76076,20201027,-0.021237
76076,20201028,-0.031462
76076,20201029,-0.000560
76076,20201030,0.005884
76076,20201102,0.000000
76076,20201103,0.021727
76076,20201104,-0.002999
76076,20201105,0.018048
76076,20201106,0.008058
76076,20201109,0.017852
76076,20201110,0.013613
76076,20201111,0.015754
76076,20201112,-0.016781
76076,20201113,0.070597
76076,20201116,0.027536
76076,20201117,-0.015515
76076,20201118,-0.013372
76076,20201119,-0.003630
76076,20201120,-0.004858
76076,20201123,0.016353
76076,20201124,0.023295
76076,20201125,-0.002582
76076,20201127,0.004706
76076,20201130,0.007494
76076,20201201,0.012087
76076,20201202,0.008039
76076,20201203,0.005013
76076,20201204,0.006121
76076,20201207,-0.000676
76076,20201208,0.000451
76076,20201209,0.007212
76076,20201210,-0.008279
76076,20201211,0.000000
76076,20201214,-0.001805
76076,20201215,0.010850
76076,20201216,0.000000
76076,20201217,0.002236
76076,20201218,0.013833
76076,20201221,-0.012324
76076,20201222,-0.004234
76076,20201223,-0.007049
76076,20201224,0.003718
76076,20201228,0.008532
76076,20201229,-0.006233
76076,20201230,-0.003584
76076,20201231,0.006070
86868,20200102,0.019093
86868,20200103,-0.011693
86868,20200106,0.010234
86868,20200107,0.006583
86868,20200108,0.009639
86868,20200109,0.020357
86868,20200110,-0.002020
86868,20200113,0.012804
86868,20200114,0.001835
86868,20200115,-0.001832
86868,20200116,0.018392
86868,20200117,-0.001041
86868,20200121,-0.015073
86868,20200122,0.005495
86868,20200123,-0.005950
86868,20200124,-0.014904
86868,20200127,-0.015625
86868,20200128,0.018645
86868,20200129,-0.010141
86868,20200130,0.016700
86868,20200131,-0.026134
86868,20200203,0.005300
86868,20200204,0.012259
86868,20200205,0.009754
86868,20200206,-0.010151
86868,20200207,-0.015797
86868,20200210,-0.002689
86868,20200211,-0.003792
86868,20200212,0.009262
86868,20200213,-0.001257
86868,20200214,-0.005328
86868,20200218,-0.016324
86868,20200219,0.017666
86868,20200220,-0.019382
86868,20200221,-0.009066
86868,20200224,-0.026364
86868,20200225,-0.030863
86868,20200226,-0.008410
86868,20200227,-0.046761
86868,20200228,-0.017842
86868,20200302,0.043333
86868,20200303,-0.028835
86868,20200304,0.026102
86868,20200305,-0.047667
86868,20200306,-0.029881
86868,20200309,-0.103915
86868,20200310,0.066779
86868,20200311,-0.067589
86868,20200312,-0.123393
86868,20200313,0.175803
86868,20200316,-0.127053
86868,20200317,0.025928
86868,20200318,-0.117540
86868,20200319,0.067633
86868,20200320,-0.074119
86868,20200323,-0.024854
86868,20200324,0.138031
86868,20200325,0.009961
86868,20200326,0.068716
86868,20200327,-0.044936
86868,20200330,0.008084
86868,20200331,-0.031512
86868,20200401,-0.060159
86868,20200402,0.031936
86868,20200403,-0.020009
86868,20200406,0.076907
86868,20200407,0.049232
86868,20200408,0.065896
86868,20200409,0.041252
86868,20200413,-0.027570
86868,20200414,-0.005302
86868,20200415,0.001627
86868,20200416,-0.008290
86868,20200417,0.036433
86868,20200420,-0.016840
86868,20200421,-0.036530
86868,20200422,0.012485
86868,20200423,-0.005285
86868,20200424,0.011140
86868,20200427,0.036949
86868,20200428,0.018906
86868,20200429,0.016149
86868,20200430,-0.034784
86868,20200501,-0.034456
86868,20200504,-0.006042
86868,20200505,0.012896
86868,20200506,-0.007740
86868,20200507,0.030522
86868,20200508,0.016838
86868,20200511,-0.012029
86868,20200512,-0.032485
86868,20200513,-0.030529
86868,20200514,0.015425
86868,20200515,-0.014789
86868,20200518,0.058242
86868,20200519,-0.022267
86868,20200520,0.020300
86868,20200521,-0.007385
86868,20200522,-0.000944
86868,20200526,0.089646
86868,20200527,0.069367
86868,20200528,-0.040256
86868,20200529,-0.017294
86868,20200601,0.017507
86868,20200602,0.021057
86868,20200603,0.031498
86868,20200604,0.020183
86868,20200605,0.014431
86868,20200608,0.013262
86868,20200609,-0.012273
86868,20200610,-0.021000
86868,20200611,-0.090811
86868,20200612,0.039407
86868,20200615,0.022450
86868,20200616,0.015898
86868,20200617,-0.016222
86868,20200618,-0.011397
86868,20200619,-0.010842
86868,20200622,0.008878
86868,20200623,0.006686
86868,20200624,-0.033011
86868,20200625,0.045854
86868,20200626,-0.086480
86868,20200629,0.022623
86868,20200630,0.021450
86868,20200701,-0.000253
86868,20200702,-0.000861
86868,20200706,0.050456
86868,20200707,-0.038580
86868,20200708,0.014496
86868,20200709,-0.026799
86868,20200710,0.044353
86868,20200713,0.016151
86868,20200714,0.024560
86868,20200715,0.013504
86868,20200716,-0.010281
86868,20200717,-0.015186
86868,20200720,0.001419
86868,20200721,0.001464
86868,20200722,-0.028394
86868,20200723,-0.014466
86868,20200724,-0.007635
86868,20200727,0.007693
86868,20200728,-0.006896
86868,20200729,0.004761
86868,20200730,-0.015056
86868,20200731,-0.007868
86868,20200803,0.007224
86868,20200804,0.011284
86868,20200805,0.014283
86868,20200806,-0.001320
86868,20200807,0.019682
86868,20200810,0.005330
86868,20200811,0.008024
86868,20200812,0.005070
86868,20200813,-0.017631
86868,20200814,-0.002015
86868,20200817,-0.023561
86868,20200818,-0.008667
86868,20200819,0.008494
86868,20200820,-0.005763
86868,20200821,0.002873
86868,20200824,0.024255
86868,20200825,-0.006463
86868,20200826,0.005922
86868,20200827,0.014140
86868,20200828,-0.011611
86868,20200831,-0.007655
86868,20200901,0.002880
86868,20200902,0.022291
86868,20200903,-0.011807
86868,20200904,0.016284
86868,20200908,-0.040106
86868,20200909,-0.001284
86868,20200910,-0.010929
86868,20200911,0.004550
86868,20200914,0.002090
86868,20200915,-0.016589
86868,20200916,0.013535
86868,20200917,-0.029151
86868,20200918,0.000154
86868,20200921,-0.004413
86868,20200922,-0.012268
86868,20200923,-0.028703
86868,20200924,0.048302
86868,20200925,-0.000820
86868,20200928,0.021134
