level_0,index,created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
11928,279120,2017-09-29 18:49:00,"Washington Post's Fact Checker ""Pinocchios"" multiple administration claims about TrumpTax.  ",https://twitter.com/SenWhitehouse/status/913838251529654273,7,37,55,SenWhitehouse,W000802,D,RI
11929,279121,2017-09-29 17:04:00,Still no Trump infrastructure plan!  ,https://twitter.com/SenWhitehouse/status/913811801426493440,31,116,180,SenWhitehouse,W000802,D,RI
11930,279122,2017-09-29 16:20:00,Exhibit A of the mean-spiritedness of the far right is the paragraph on John McCain.  ,https://twitter.com/SenWhitehouse/status/913800731873988610,12,20,53,SenWhitehouse,W000802,D,RI
11931,279123,2017-09-29 15:57:00,"Things TrumpTax ""wealthfare"" would do for the wealthiest:  ",https://twitter.com/SenWhitehouse/status/913794769544994816,23,89,101,SenWhitehouse,W000802,D,RI
11932,279124,2017-09-29 15:12:00,"Serve the billionaires, ape the billionaires. At least billionaire DeVos pays for her own private jet.  ",https://twitter.com/SenWhitehouse/status/913783527451316226,24,61,143,SenWhitehouse,W000802,D,RI
11933,279125,2017-09-29 14:59:00,CBPP: A stunning 80% of so-called äóìtax reliefäó in Trump plan would go to households in top 1% income bracket.  ,https://twitter.com/SenWhitehouse/status/913780395199647744,21,256,276,SenWhitehouse,W000802,D,RI
11934,279126,2017-09-29 14:47:00,"The science seeps in, despite hundreds of millions spent on industry ""climate denial"" propaganda operation.  ",https://twitter.com/SenWhitehouse/status/913777146887319554,14,48,102,SenWhitehouse,W000802,D,RI
11935,279127,2017-09-29 14:22:00,This is part of the conversation we SHOULD be having instead of Repeal and Replace nonsense.  ,https://twitter.com/SenWhitehouse/status/913771033282433024,7,41,85,SenWhitehouse,W000802,D,RI
11936,279128,2017-09-29 13:51:00,I have nothing to add.  ,https://twitter.com/SenWhitehouse/status/913763092475138048,8,58,172,SenWhitehouse,W000802,D,RI
11937,279129,2017-09-29 01:20:00,"Other than lowering top tax rate, ending estate tax, and creating pass-through loophole...  ",https://twitter.com/SenWhitehouse/status/913574168221945856,20,98,168,SenWhitehouse,W000802,D,RI
11938,279130,2017-09-28 23:17:00,"The environment can't catch a break under this administration. Now, @SecretaryZinke wants to nix conservation plansäó_  ",https://twitter.com/SenWhitehouse/status/913543191655337984,8,106,119,SenWhitehouse,W000802,D,RI
11939,279131,2017-09-28 22:05:00,"Prediction: 5-4, with Gorsuch key vote against unions, which is why corporate dark money backed him. Sadly easy toäó_  ",https://twitter.com/SenWhitehouse/status/913525056977940480,28,252,319,SenWhitehouse,W000802,D,RI
11940,279132,2017-09-28 21:32:00, ,https://twitter.com/SenWhitehouse/status/913516721243394049,12,47,129,SenWhitehouse,W000802,D,RI
11941,279133,2017-09-28 21:17:00,"  @SenSchumer: So if you are a giant corporation or in the top 1% - the GOP has a #TaxReform plan for you. If you arenäó»t?  ¿\_(Ü)_/¿",https://twitter.com/SenWhitehouse/status/913513015093362693,960,4911,9741,SenWhitehouse,W000802,D,RI
11942,279134,2017-09-28 21:16:00,  @CenterOnBudget: Any justifications for dismissing the $1.5 trillion cost of the GOP tax reform plan defy both evidence and logic:  ,https://twitter.com/SenWhitehouse/status/913512770678792192,11,94,71,SenWhitehouse,W000802,D,RI
11943,279135,2017-09-28 20:19:00,None of this is true.  ,https://twitter.com/SenWhitehouse/status/913498310576656387,33,275,521,SenWhitehouse,W000802,D,RI
11944,279136,2017-09-28 20:16:00,ICYMI this was a key confession from inside the GOP climate denial myth:  ,https://twitter.com/SenWhitehouse/status/913497582005047298,8,27,56,SenWhitehouse,W000802,D,RI
11945,279137,2017-09-28 19:04:00,The GOP tax plan is a big winäó_ for billionaires like @realDonaldTrump.,https://twitter.com/SenWhitehouse/status/913479513295683584,31,200,449,SenWhitehouse,W000802,D,RI
11946,279138,2017-09-28 18:32:00,The GOP tax plan does little to help middle-class families while promising enormous tax cuts for corporations and billionaires.,https://twitter.com/SenWhitehouse/status/913471492888973312,20,84,151,SenWhitehouse,W000802,D,RI
11947,279139,2017-09-28 18:15:00,Rhode Island stands with Puerto Rico.  ,https://twitter.com/SenWhitehouse/status/913467161418649601,1,32,100,SenWhitehouse,W000802,D,RI
11948,279140,2017-09-28 18:05:00,Another confession from inside the GOP myth machine.  ,https://twitter.com/SenWhitehouse/status/913464767251193858,6,77,86,SenWhitehouse,W000802,D,RI
11949,279141,2017-09-28 17:33:00,Great work being done at RIäó»s @PellCenter on Russian propaganda & ; disinformation. Report just out from workshop wheäó_  ,https://twitter.com/SenWhitehouse/status/913456651801366528,3,47,72,SenWhitehouse,W000802,D,RI
11950,279142,2017-09-28 17:25:00,"NYT: Trump tax plan ""huge windfall for...wealthiest""; ""would not directly benefit...bottom third.""  ",https://twitter.com/SenWhitehouse/status/913454745473503233,20,93,122,SenWhitehouse,W000802,D,RI
11951,279143,2017-09-28 16:25:00,"WSJ: ""The wealthy win ... Key features of the tax plan skew the benefits toward upper-income households.""  ",https://twitter.com/SenWhitehouse/status/913439490789830656,9,67,78,SenWhitehouse,W000802,D,RI
11952,279144,2017-09-28 14:15:00,"OK, this is weird; I agree with @GroverNorquist on this one. Hoping to pass Cornyn/Whitehouse prison reform AND senäó_  ",https://twitter.com/SenWhitehouse/status/913406919968206848,3,5,35,SenWhitehouse,W000802,D,RI
11953,279145,2017-09-28 01:27:00,".@SenJohnMcCain suggested, try regular order & ; work across the aisle. There is a bipartisan way to fix broken tax code.",https://twitter.com/SenWhitehouse/status/913213651045244928,15,67,249,SenWhitehouse,W000802,D,RI
11954,279146,2017-09-28 01:27:00,Youäó»d think Republicans would have learned from the failure to repeal Obamacare not to jam things through Congress on a party-line vote.,https://twitter.com/SenWhitehouse/status/913213468135886848,31,51,151,SenWhitehouse,W000802,D,RI
11955,279147,2017-09-28 01:26:00,Republican tax plan = massive tax cuts for billionaires & ; trillions of $ in red ink that could mean cuts to Medicare & ; Social Security.,https://twitter.com/SenWhitehouse/status/913213227802218496,185,1357,1641,SenWhitehouse,W000802,D,RI
11956,279148,2017-09-27 21:46:00,Hope @TheJusticeDept isn't working w/ sham commission. Would be low moment for DOJ to have been facilitator of myth  ,https://twitter.com/SenWhitehouse/status/913157978810929152,15,117,200,SenWhitehouse,W000802,D,RI
11957,279149,2017-09-27 21:17:00,"@HeartlandInst In Rhode Island, students & ; teachers get that climate change is real. They measure its effects in cläó_  ",https://twitter.com/SenWhitehouse/status/913150678486470656,5,19,45,SenWhitehouse,W000802,D,RI
11958,279150,2017-09-27 21:00:00,.@HeartlandInst distributed fossil-fuel industry talking points to teachers across America & ; I'm calling them out.  ,https://twitter.com/SenWhitehouse/status/913146259443249153,5,30,68,SenWhitehouse,W000802,D,RI
11959,279151,2017-09-27 17:18:00,Only half of Americans can save for retirement thru work. My bill would give other half access to retirement plans:  ,https://twitter.com/SenWhitehouse/status/913090478324805632,8,45,149,SenWhitehouse,W000802,D,RI
11960,279152,2017-09-27 16:24:00,"EPA already has place for @EPAScottPruitt to share & ; receive classified info, so what's he protecting? & ; from whom?äó_  ",https://twitter.com/SenWhitehouse/status/913076794038870016,22,137,212,SenWhitehouse,W000802,D,RI
11961,279153,2017-09-27 15:19:00,"Asked @TheJusticeDept to explain coordination w/ @POTUS's sham commission, peddlers of bogus voter fraud claims:  ",https://twitter.com/SenWhitehouse/status/913060467798667264,9,71,175,SenWhitehouse,W000802,D,RI
11962,279154,2017-09-27 14:41:00,"Seriously, think about that. We have to start holding Big Oil accountable & ; a fee on carbon pollution is a good staäó_  ",https://twitter.com/SenWhitehouse/status/913050854873292800,28,75,179,SenWhitehouse,W000802,D,RI
11963,279155,2017-09-27 00:22:00,Great to hear from you all today! Proud to support CTE Perkins.  ,https://twitter.com/SenWhitehouse/status/912834772216549376,2,13,34,SenWhitehouse,W000802,D,RI
11964,279156,2017-09-26 22:00:00,"TrumpCare 2 was destined to fail. Now, the HELP Committee can get back to working on ways to improve health care.  ",https://twitter.com/SenWhitehouse/status/912799092782325762,4,51,198,SenWhitehouse,W000802,D,RI
11965,279157,2017-09-26 21:09:00,"Impressed by this group of Climate Riders who rode 200 miles on their bikes from Vesuvius, VA to Washington, D.C. fäó_  ",https://twitter.com/SenWhitehouse/status/912786128410787840,12,42,220,SenWhitehouse,W000802,D,RI
11966,279158,2017-09-26 19:15:00,Proud of @RINationalGuard for helping our fellow Americans in Puerto Rico.  ,https://twitter.com/SenWhitehouse/status/912757482786902016,4,27,66,SenWhitehouse,W000802,D,RI
11967,279159,2017-09-26 19:03:00,"Nice of them to get around to this now. They are still opposing climate action in Congress, by the way.  ",https://twitter.com/SenWhitehouse/status/912754426607280129,8,40,65,SenWhitehouse,W000802,D,RI
11968,279160,2017-09-26 18:53:00,"He told me how important it is to protect our #Dreamers in Pawtucket, in RI, & ; around the country. Couldn't agree more.",https://twitter.com/SenWhitehouse/status/912752016157544455,3,9,32,SenWhitehouse,W000802,D,RI
11969,279161,2017-09-26 18:53:00,"An honor to meet & ; discuss education & ; students w/ RI Principal of the Year, Chris Savastano of Pawtucketäó»s Williamäó_  ",https://twitter.com/SenWhitehouse/status/912751927963918337,3,8,38,SenWhitehouse,W000802,D,RI
11970,279162,2017-09-26 18:49:00,"Walter has seen a lot, so his last two paragraphs are telling.  ",https://twitter.com/SenWhitehouse/status/912750961487212544,3,24,30,SenWhitehouse,W000802,D,RI
11971,279163,2017-09-26 18:28:00,It looks like Mitch McConnell has dumped TrumpCare for now. Thank goodness.,https://twitter.com/SenWhitehouse/status/912745754367799296,31,50,416,SenWhitehouse,W000802,D,RI
11972,279164,2017-09-26 18:13:00,Our bill lets states like RI fight back to protect consumers from abusive Wall Street interest rates:  ,https://twitter.com/SenWhitehouse/status/912742033315557377,2,9,42,SenWhitehouse,W000802,D,RI
11973,279165,2017-09-26 17:55:00,"We've made a start with my Save Our Seas Act, which passed the Senate unanimously, but more needs to be done.  ",https://twitter.com/SenWhitehouse/status/912737342556983296,3,11,50,SenWhitehouse,W000802,D,RI
11974,279166,2017-09-26 17:32:00,"I joined @AtlanticCouncil to discuss Russiaäó»s main tools for malign influence: fake news, dark $$ & ; exploitation ofäó_  ",https://twitter.com/SenWhitehouse/status/912731665771921408,6,29,52,SenWhitehouse,W000802,D,RI
11975,279167,2017-09-26 16:10:00,"What else Trump and Russians have in common: ""exploit[ing] America's racial and religious divisions.""  ",https://twitter.com/SenWhitehouse/status/912711091695833088,13,76,112,SenWhitehouse,W000802,D,RI
11976,279168,2017-09-26 15:53:00,"  @SenJackReed: Proud to work w/ @SenWhitehouse @RepCicilline to deliver $1.5M to help @CityofWoon hire 12 new firefighters: ",https://twitter.com/SenWhitehouse/status/912706795549937668,4,11,29,SenWhitehouse,W000802,D,RI
11977,279169,2017-09-26 14:48:00,"Maybe pay attention to this, Mr. President, instead of fights with the NFL.  ",https://twitter.com/SenWhitehouse/status/912690385465544705,24,148,287,SenWhitehouse,W000802,D,RI
11978,279170,2017-09-26 13:44:00,  @AtlanticCouncil: LIVE NOW äÊÍ @SenWhitehouse warns against the influence of dark money and shell corporations at #STRATCOMDC:  ,https://twitter.com/SenWhitehouse/status/912674160932999168,2,11,25,SenWhitehouse,W000802,D,RI
11979,279171,2017-09-26 12:10:00,This guy won a Nobel prize. His criticisms should not be lightly dismissed. And they match my experience.  ,https://twitter.com/SenWhitehouse/status/912650686860587008,26,166,277,SenWhitehouse,W000802,D,RI
11980,279172,2017-09-25 22:19:00,Former coal CEO may have violated rules heäó»ll enforce as @POTUS's pick for Asst. Sec. of @MSHA_DOL. I want more info  ,https://twitter.com/SenWhitehouse/status/912441474985447425,6,96,185,SenWhitehouse,W000802,D,RI
11981,279173,2017-09-25 21:46:00,I'll be joining @SenateDems tonight around 5:50pm to discuss what TrumpCare means for RI & ; why I'm opposing this diäó_  ,https://twitter.com/SenWhitehouse/status/912433264119263233,12,26,87,SenWhitehouse,W000802,D,RI
11982,279174,2017-09-25 20:35:00,"Happy #NationalLobsterDay! Whether buying them fresh off a boat or at a clam shack, it's always a good day to suppoäó_  ",https://twitter.com/SenWhitehouse/status/912415309084200960,7,14,53,SenWhitehouse,W000802,D,RI
11983,279175,2017-09-25 19:45:00,"Current & ; former insurance commissioners, including RI's say TrumpCare is the ""wrong direction."" Would ""severely diäó_  ",https://twitter.com/SenWhitehouse/status/912402666797531137,16,84,134,SenWhitehouse,W000802,D,RI
11984,279176,2017-09-25 18:43:00,REPORT: Rhode Islandäó»s uninsured rate for kids down 67% since 2013. Rest assured I'll fight any bill that would undäó_  ,https://twitter.com/SenWhitehouse/status/912387145981186048,8,57,186,SenWhitehouse,W000802,D,RI
11985,279177,2017-09-25 17:34:00,"The Wexford Innovation C us is now on the path to creating jobs & ; becoming a flagship RI institution. Congrats,äó_  ",https://twitter.com/SenWhitehouse/status/912369705935081472,3,7,15,SenWhitehouse,W000802,D,RI
11986,279178,2017-09-25 17:33:00,"""Yes, sir. How high, sir?""  ",https://twitter.com/SenWhitehouse/status/912369549835718656,12,84,158,SenWhitehouse,W000802,D,RI
11987,279179,2017-09-25 17:12:00,"Faith leaders on new TrumpCare: ""...people experiencing vulnerability, sickness, & ; poverty would be hit hardest.""  ",https://twitter.com/SenWhitehouse/status/912364124226641921,11,53,85,SenWhitehouse,W000802,D,RI
11988,279180,2017-09-25 16:03:00,Young artists at the Providence Latino Film Festival this past weekend.  ,https://twitter.com/SenWhitehouse/status/912346866326663168,3,11,39,SenWhitehouse,W000802,D,RI
11989,279181,2017-09-25 15:36:00,"After all the noise about ""Cornhusker Kickback"" in ACA, it's not clear how much these state-specific boosts will heäó_  ",https://twitter.com/SenWhitehouse/status/912340113362956293,1,17,37,SenWhitehouse,W000802,D,RI
11990,279182,2017-09-23 15:55:00,Scale of 0-100 how much @SenJohnMcCain cares? Handled Hanoi Hilton; think he can handle @realDonaldTrump tweets?  ,https://twitter.com/SenWhitehouse/status/911620021658570752,48,161,580,SenWhitehouse,W000802,D,RI
11991,279183,2017-09-23 15:47:00,"There won't be much left for trillion $$ infrastructure bill Trump promised. Where is it, anyway?  ",https://twitter.com/SenWhitehouse/status/911617998263390208,33,96,157,SenWhitehouse,W000802,D,RI
11992,279184,2017-09-23 15:41:00,They're doing this to appease big right-wing donors? What do you bet the donors all have fine health insurance?  ,https://twitter.com/SenWhitehouse/status/911616489177976832,24,122,223,SenWhitehouse,W000802,D,RI
11993,279185,2017-09-22 22:58:00,"Combatting the opioid crisis requires an all-hands-on-deck approach. Thank you, @CVSHealth for your leadership.  ",https://twitter.com/SenWhitehouse/status/911364144317812736,19,25,80,SenWhitehouse,W000802,D,RI
11994,279186,2017-09-22 21:09:00,We should listen to the hospital associations warning about TrumpCare. cc: @SenToomey  ,https://twitter.com/SenWhitehouse/status/911336789192962049,3,22,47,SenWhitehouse,W000802,D,RI
11995,279187,2017-09-22 21:09:00,We should listen to the hospital associations warning about TrumpCare. cc: @senrobportman  ,https://twitter.com/SenWhitehouse/status/911336641926705152,1,37,57,SenWhitehouse,W000802,D,RI
11996,279188,2017-09-22 21:08:00,We should listen to the hospital associations warning about TrumpCare. cc: @SteveDaines  ,https://twitter.com/SenWhitehouse/status/911336520904318976,1,12,24,SenWhitehouse,W000802,D,RI
11997,279189,2017-09-22 21:08:00,We should listen to the hospital associations warning about TrumpCare. cc: @SenatorCollins  ,https://twitter.com/SenWhitehouse/status/911336330810019840,2,27,49,SenWhitehouse,W000802,D,RI
11998,279190,2017-09-22 21:07:00,@ChuckGrassley @SenJoniErnst We should listen to hospital assocs & ; health clinics warning about TrumpCare. cc:äó_  ,https://twitter.com/SenWhitehouse/status/911336186387615744,5,19,33,SenWhitehouse,W000802,D,RI
11999,279191,2017-09-22 21:06:00,We should listen to the hospital associations warning about TrumpCare. cc: @ChuckGrassley & ; @SenJoniErnst  ,https://twitter.com/SenWhitehouse/status/911335840869228545,2,30,44,SenWhitehouse,W000802,D,RI
12000,279192,2017-09-22 21:05:00,We should listen to the hospital associations warning about TrumpCare. cc: @SenCoryGardner  ,https://twitter.com/SenWhitehouse/status/911335704898281474,3,23,50,SenWhitehouse,W000802,D,RI
12001,279193,2017-09-22 21:04:00,We should listen to the health care groups warning about TrumpCare. cc: @SenTomCotton & ; @JohnBoozman  ,https://twitter.com/SenWhitehouse/status/911335495644393473,2,32,39,SenWhitehouse,W000802,D,RI
12002,279194,2017-09-22 21:04:00,We should listen to the hospital associations warning about TrumpCare. cc: @JeffFlake  ,https://twitter.com/SenWhitehouse/status/911335313083109376,1,20,37,SenWhitehouse,W000802,D,RI
12003,279195,2017-09-22 20:59:00,"We should listen to the hospital associations warning about TrumpCare. cc: @lisamurkowski & ; @SenDanSullivan ",https://twitter.com/SenWhitehouse/status/911334049398116352,2,23,45,SenWhitehouse,W000802,D,RI
12004,279196,2017-09-22 20:57:00,"Canäó»t believe I have to say this, but we should really be listening to all of the health groups that are warning abäó_  ",https://twitter.com/SenWhitehouse/status/911333777141530624,15,156,343,SenWhitehouse,W000802,D,RI
12005,279197,2017-09-22 20:50:00,Enjoyed talking about health care & ; the latest news from DC at the @RI_Barrington Senior Center. Thanks for havingäó_  ,https://twitter.com/SenWhitehouse/status/911331870285103104,1,8,26,SenWhitehouse,W000802,D,RI
12006,279198,2017-09-22 20:36:00,Thereäó»s good bipartisan work to be done if our R colleagues will come back to the table instead of threatening ouräó_  ,https://twitter.com/SenWhitehouse/status/911328432012881927,10,124,284,SenWhitehouse,W000802,D,RI
12007,279199,2017-09-22 18:54:00,"Once again, my colleague & ; friend @SenJohnMcCain puts the well-being of Americans over party. Thank you.  ",https://twitter.com/SenWhitehouse/status/911302789309005825,37,344,1397,SenWhitehouse,W000802,D,RI
12008,279200,2017-09-22 17:44:00,"  @SenSchumer: I don't understand why some of my colleagues support the Cassisdy-Graham bill, but I do know they need to hear from you. #Päó_",https://twitter.com/SenWhitehouse/status/911285039454916609,178,777,1260,SenWhitehouse,W000802,D,RI
12009,279201,2017-09-22 16:01:00,".@SenateGOP, listen to the experts. These groups oppose TrumpCare for good reason.  ",https://twitter.com/SenWhitehouse/status/911259120656896000,16,256,336,SenWhitehouse,W000802,D,RI
12010,279202,2017-09-22 15:50:00,"  @NHPRIHealth: We're lucky @SenJackReed & ; @SenWhitehouse won't support #GrahamCassidy. Please ask people in AZ, AL, CO or ME to call THEIäó_",https://twitter.com/SenWhitehouse/status/911256311068839937,1,12,21,SenWhitehouse,W000802,D,RI
12011,279203,2017-09-22 15:13:00,"Wow. When the conservative, R-friendly @WSJ starts editorializing warnings about TrumpCare 2, you know it's bad.  ",https://twitter.com/SenWhitehouse/status/911247123051614209,8,173,259,SenWhitehouse,W000802,D,RI
12012,279204,2017-09-22 15:08:00,Here is a useful overview of the warnings of groups from @AARP to @AmericanCancer about TrumpCare 2.  ,https://twitter.com/SenWhitehouse/status/911245707159523333,2,19,31,SenWhitehouse,W000802,D,RI
12013,279205,2017-09-22 15:04:00,They prefer Congress where lobbyists and Citizens United money give them political muscle; forget the truth.,https://twitter.com/SenWhitehouse/status/911244762367320064,6,28,67,SenWhitehouse,W000802,D,RI
12014,279206,2017-09-22 15:03:00,"Big Oil doesn't want this in court because they'd have to tell the truth, provide discovery, be cross-examined, etc.",https://twitter.com/SenWhitehouse/status/911244681366958083,5,29,87,SenWhitehouse,W000802,D,RI
12015,279207,2017-09-22 15:03:00,.@Chevron: name one serious effort to address climate change your political forces have ever supported in Congress.  ,https://twitter.com/SenWhitehouse/status/911244547858092033,3,67,104,SenWhitehouse,W000802,D,RI
12016,279208,2017-09-22 14:31:00,"  @SenJackReed: Today @ 10:30AM on #FBLive, @SenWhitehouse & ; I will discuss irresponsible #GrahamCassidy #Trumpcare plan. Join us:  ",https://twitter.com/SenWhitehouse/status/911236554290552838,6,18,35,SenWhitehouse,W000802,D,RI
12017,279209,2017-09-21 21:11:00,"Insurers now join doctors, hospitals, nurses & ; illness advocates against TrumpCare 2! How many warnings does it takäó_  ",https://twitter.com/SenWhitehouse/status/910974914794082305,70,493,725,SenWhitehouse,W000802,D,RI
12018,279210,2017-09-21 20:58:00,".@StateMedicaid: ""We are concerned this legislation would... fail to deliver on our collective goal of an improvedäó_  ",https://twitter.com/SenWhitehouse/status/910971512542375936,9,35,57,SenWhitehouse,W000802,D,RI
12019,279211,2017-09-21 19:01:00,"TrumpCare 2: @ChuckGrassley said äóì10 reasons this bill shouldnäó»t be considered,äó but äóìRepublicans c aigned on thiäó_  ",https://twitter.com/SenWhitehouse/status/910942173318848516,11,34,48,SenWhitehouse,W000802,D,RI
12020,279212,2017-09-21 16:56:00,"In court, facts must be factual, conclusions must be logical, and lying and misleading are punished--bad for climatäó_  ",https://twitter.com/SenWhitehouse/status/910910590503223296,17,51,113,SenWhitehouse,W000802,D,RI
12021,279213,2017-09-21 16:14:00,"Dear @SenateGOP: stop dressing up the new TrumpCare bill as a ""health care"" bill. It would put care out of reach for millions.",https://twitter.com/SenWhitehouse/status/910899997624950784,26,161,392,SenWhitehouse,W000802,D,RI
12022,279214,2017-09-21 14:14:00,@SenJohnBarrasso @SenatorEnzi Will Eli Debout and @SteveHarshman oppose $90M in cuts for Wyoming under #Trumpcare bäó_  ,https://twitter.com/SenWhitehouse/status/910869804004859904,9,20,20,SenWhitehouse,W000802,D,RI
12023,279215,2017-09-21 14:13:00,@SenCapito Will @SenCarmichaelWV and @ArmsteadWV oppose $554M in cuts for West Virginia under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910869708739661832,1,21,19,SenWhitehouse,W000802,D,RI
12024,279216,2017-09-21 14:13:00,@SenToomey Will @senatorscarnati and @RepTurzai oppose $850M in cuts for Pennsylvania under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910869614720057344,2,19,16,SenWhitehouse,W000802,D,RI
12025,279217,2017-09-21 14:13:00,@senrobportman Will @LarryObhof and @CARosenberger oppose $2.5B in cuts for Ohio under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910869555202883584,1,14,15,SenWhitehouse,W000802,D,RI
12026,279218,2017-09-21 14:13:00,@SenJohnHoeven Will @BrentSanfordND and Larry Bellew oppose $211M in cuts for North Dakota under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910869498386898944,0,19,12,SenWhitehouse,W000802,D,RI
12027,279219,2017-09-21 14:12:00,@SenatorBurr @SenThomTillis Will @LtGovDanForest and @NCHouseSpeaker oppose $1.1B in cuts for North Carolina underäó_  ,https://twitter.com/SenWhitehouse/status/910869411216674816,1,21,12,SenWhitehouse,W000802,D,RI
12028,279220,2017-09-21 14:12:00,@SteveDaines Will Scott Sales and @RepKnudsen oppose $515M in cuts for Montana under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910869325740957697,3,20,11,SenWhitehouse,W000802,D,RI
12029,279221,2017-09-21 14:12:00,@SenatorCollins Will @S_PresThibodeau oppose $115M in cuts for Maine under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910869256350371842,3,24,19,SenWhitehouse,W000802,D,RI
12030,279222,2017-09-21 14:11:00,@SenJohnKennedy Will John A. Alario and Taylor F. Barras oppose $3.2B in cuts for Louisiana under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910869190676025344,1,21,19,SenWhitehouse,W000802,D,RI
12031,279223,2017-09-21 14:11:00,@SenateMajLdr @RandPaul Will @kysenatepres and @KYHoover oppose $3.1B in cuts for Kentucky under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910869109008732162,1,18,18,SenWhitehouse,W000802,D,RI
12032,279224,2017-09-21 14:11:00,@ChuckGrassley @SenJoniErnst Will @jackwhitver and @SpeakerUpmeyer oppose $525M in cuts for Iowa under #Trumpcare bäó_  ,https://twitter.com/SenWhitehouse/status/910869053564162048,1,14,13,SenWhitehouse,W000802,D,RI
12033,279225,2017-09-21 14:11:00,@SenToddYoung Will @LGSuzanneCrouch and @Brian_Bosma oppose $425M in cuts for Indiana under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910868988716036096,2,14,16,SenWhitehouse,W000802,D,RI
12034,279226,2017-09-21 14:10:00,@marcorubio Will @joenegronfl and @richardcorcoran oppose $2.7B in cuts for Florida under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910868918427844608,1,16,21,SenWhitehouse,W000802,D,RI
12035,279227,2017-09-21 14:10:00,@SenTomCotton @JohnBoozman Will @LtGovTimGriffin and @JeremyGillamAR oppose $1.1B in cuts for Arkansas underäó_  ,https://twitter.com/SenWhitehouse/status/910868795136323584,2,18,24,SenWhitehouse,W000802,D,RI
12036,279228,2017-09-21 14:09:00,@SenJohnMcCain @JeffFlake Will Steve Yarbrough and @JDMesnard oppose $1.6B in cuts for Arizona under #Trumpcare biläó_  ,https://twitter.com/SenWhitehouse/status/910868678782177280,1,15,26,SenWhitehouse,W000802,D,RI
12037,279229,2017-09-21 14:09:00,@lisamurkowski @SenDanSullivan Will Pete Kelly oppose $255M in cuts for Alaska under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910868572150300672,2,13,21,SenWhitehouse,W000802,D,RI
12038,279230,2017-09-21 13:46:00,".@jimmykimmel is correct that Republican figures on ""TrumpCare 2"" are false and misleading.  ",https://twitter.com/SenWhitehouse/status/910862698589679617,21,78,155,SenWhitehouse,W000802,D,RI
12039,279231,2017-09-21 12:07:00,"""Why good governance and Republican majorities no longer mix.""  ",https://twitter.com/SenWhitehouse/status/910837952628105216,25,116,259,SenWhitehouse,W000802,D,RI
12040,279232,2017-09-21 01:01:00,"I beg to differ, @SenRonJohnson. How many millions will lose health care and how high premiums will rise arenäó»t jusäó_  ",https://twitter.com/SenWhitehouse/status/910670311389106176,43,238,508,SenWhitehouse,W000802,D,RI
12041,279233,2017-09-20 20:58:00,"New TrumpCare=$0 for opioid crisis (on top of gutting Medicaid), yet @POTUS who c aigned on fighting epidemic isäó_  ",https://twitter.com/SenWhitehouse/status/910609223985360896,46,237,390,SenWhitehouse,W000802,D,RI
12042,279234,2017-09-20 20:54:00,My heart goes out to Puerto Rico and all those affected by Hurricane Maria. Here are some ways to help:  ,https://twitter.com/SenWhitehouse/status/910608161387794432,3,23,50,SenWhitehouse,W000802,D,RI
12043,279235,2017-09-20 20:17:00,It's time to put a price on carbon pollution that matches the damage it causes to our atmosphere & ; our oceans.  ,https://twitter.com/SenWhitehouse/status/910598794886164481,8,45,117,SenWhitehouse,W000802,D,RI
12044,279236,2017-09-20 19:59:00,"  @SecMandyCohen: @SenWhitehouse @SenatorBurr @SenThomTillis Graham-Cassidy is bad for NC: $1B cut per year for NC, raises premiums, weakeäó_",https://twitter.com/SenWhitehouse/status/910594304887984128,4,12,16,SenWhitehouse,W000802,D,RI
12045,279237,2017-09-20 19:30:00,"  @SenSchumer: New #Trumpcare would cause millions to lose coverage, eliminates protections for ppl w/ pre-existing conditions & ; ups out-oäó_",https://twitter.com/SenWhitehouse/status/910586941514674177,629,3651,5087,SenWhitehouse,W000802,D,RI
12046,279238,2017-09-20 18:56:00,"Instead of working w/ @SenateDems to improve health care, @SenateGOP keeps resurrecting awful bills that strip insurance away from millions.",https://twitter.com/SenWhitehouse/status/910578364137791489,10,101,216,SenWhitehouse,W000802,D,RI
12047,279239,2017-09-20 18:15:00,"New TrumpCare:-strips health insurance from millions.-guts Medicaid.-lets insurers discriminate.-defunds @PPFA.äó_no thanks.",https://twitter.com/SenWhitehouse/status/910568076457934848,8,120,206,SenWhitehouse,W000802,D,RI
12048,279240,2017-09-20 18:07:00,@SenJohnHoeven Will @MylynnTufte oppose $211M in cuts per year for North Dakota under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910566025992851456,0,30,28,SenWhitehouse,W000802,D,RI
