date,nextday_RET,headline,direction
2020-10-28,0.001013,BREAKINGVIEWS-BoeingтАЩs question is not how much but how long.,up
2020-10-28,0.001013,"BOEING - THE 737 MAX HAS NOW COMPLETED AROUND 1,400 TEST AND CHECK FLIGHTS.",up
2020-10-28,0.001013,BOEING <BA.N> CFO SAYS LOOKING AT REDUCING OVERALL REAL ESTATE FOOTPRINT.,up
2020-10-28,0.001013,BOEING <BA.N> CEO SAYS CO HAS CONTINUED PAYMENTS TO SUPPLIERS .,up
2020-10-28,0.001013,"BOEING <BA.N> CEO SAYS SUPPLY CHAIN STABILITY REMAINS A ""KEY WATCH ITEM"".",up
2020-10-28,0.001013,BOEING CO <BA.N> Q3 GAAP SHR LOSS $0.79.,up
2020-10-28,0.001013,BOEING <BA.N> CEO SAYS IT WILL BE A FEW YEARS BEYOND 2023 BEFORE INDUSTRY RETURNS TO LONG-TERM GROWTH TRENDS.,up
2020-10-28,0.001013,BOEING - RECORDED ADDITIONAL SEVERANCE COSTS IN THE THIRD QUARTER.,up
2020-10-28,0.001013,RPT-HAWAIIAN HOLDINGS INC - EXPECTS ITS Q4 2020 CAPACITY TO BE ABOUT 70 PERCENT BELOW CAPACITY FLOWN DURING SAME PERIOD LAST YEAR.,up
2020-10-28,0.001013,"BOEING <BA.N> CFO  SAYS SOUTH CAROLINA MOVE WON'T HAVE SIGNIFICANT NEAR-TERM IMPACT ON 787 PROGRAM MARGINS, EFFICIENCIES WILL BE CAPTURED MORE AT HIGHER PRODUCTION RATES.",up
2020-10-28,0.001013,"UPDATE 5-Boeing deepens job cuts as profit slumps on 737 MAX, COVID crises.",up
2020-10-28,0.001013,BOEING SHARES NOW DOWN ABOUT 1.6%; CO REPORTED RESULTS.,up
2020-10-28,0.001013,BOEING <BA.N> CFO SAYS TALKING TO CUSTOMERS TO REDUCE LARGE NUMBER OF UNDELIVERED 787 IN INVENTORY.,up
2020-10-28,0.001013,BOEING <BA.N> CFO SAYS TAKING COMPREHENSIVE ACTION TO IMPROVE LIQUIDITY.,up
2020-10-28,0.001013,"BOEING - QTR-END CASH AND INVESTMENTS IN MARKETABLE SECURITIES DECREASED TO $27.1 BLN, COMPARED TO $32.4 BLN AT BEGINNING OF QUARTER.",up
2020-10-28,0.001013,BOEING <BA.N> CFO SAYS SUPPORTING SUPPLIERS INCLUDING WITH FINANCING SOLUTIONS.,up
2020-10-29,-0.0263,BRIEF-Fitch Downgrades Boeing To 'BBB-' Outlook Negative.,down
2020-10-29,-0.0263,BOEING <BA.N>: VERTICAL RESEARCH CUTS TARGET PRICE TO $137 FROM $150.,down
2020-10-29,-0.0263,"UPDATE 2-Airbus sets quarterly cash goal, takes heavy restructuring charge.",down
2020-10-29,-0.0263,BOEING <BA.N>: RBC CUTS TARGET PRICE TO $181 FROM $194.,down
2020-10-29,-0.0263,UPDATE 9-Boeing deepens job cuts as twin crises extend losses.,down
2020-10-29,-0.0263,NYSE ORDER IMBALANCE <BA.N> 76735.0 SHARES ON SELL SIDE,down
2020-10-29,-0.0263,Refinitiv Newscasts - Wall Street plunges on virus fears.,down
2020-10-29,-0.0263,BUZZ-Street View: Boeing's recovery remains turbulent.,down
2020-10-29,-0.0263,BOEING <BA.N>: MORGAN STANLEY CUTS TARGET PRICE TO $165 FROM $181.,down
2020-10-29,-0.0263,BOEING FILES FOR FOUR-PART SENIOR NOTES OFFERING; SIZE NOT DISCLOSED - SEC FILING.,down
2020-10-29,-0.0263,UPDATE 2-No. 2 FAA official who ran agency during 737 MAX crisis stepping down.,down
2020-10-29,-0.0263,BOEING <BA.N>: CREDIT SUISSE CUTS TARGET PRICE TO $174 FROM $184.,down
2020-10-29,-0.0263,ELWELL PLANS TO DEPART AS FAA NEARS DECISION TO ALLOW 737 MAX TO RETURN TO SERVICE.,down
2020-10-29,-0.0263,"FAA DEPUTY ADMINISTRATOR DAN ELWELL, WHO RAN AGENCY DURING 737 MAX CRISIS, WILL STEP DOWN FROM AGENCY NEXT MONTH -- AGENCY SPOKESWOMAN.",down
2020-10-29,-0.0263,FITCH DOWNGRADES BOEING TO 'BBB-'; OUTLOOK NEGATIVE.,down
2020-10-29,-0.0263,UPDATE 1-No. 2 FAA official who ran agency during 737 MAX crisis stepping down.,down
2020-10-29,-0.0263,No. 2 FAA official who ran agency during 737 MAX crisis stepping down.,down
2020-10-30,0.029157,France's Safran CEO says watching Eramet unit Aubert & Duval.,up
2020-10-30,0.029157,"JAL SAYS TO RETIRE 11 BOEING 777 PLANES THIS BUSINESS YEAR, ANOTHER 13 OF THE WIDEBODY JETS BY MARCH 2023.",up
2020-10-30,0.029157,BRIEF-Boeing Files For Pricing Of Four-Part Notes Offering Of Up To $4.9 Bln.,up
2020-10-30,0.029157,"CORRECTED-French group Safran's revenue drop steadies in Q3, reaffirms targets.",up
2020-10-30,0.029157,"UPDATE 1-Honeywell profit beats on cost cuts, but aerospace sales drag.",up
2020-10-30,0.029157,UPDATE 1-Safran says watching Eramet aero unit Aubert & Duval.,up
2020-10-30,0.029157,UPDATE 1-Safran eyes Aubert & Duval under gaze of French state .,up
2020-10-30,0.029157,"SAFRAN <SAF.PA> CEO SAYS DOING BEST TO MEET AIRBUS LATEST PRODUCTION REQUEST, SOME OF SAFRAN'S SUPPLIERS LOOKING FOR GUARANTEES.",up
2020-10-30,0.029157,"SAFRAN <SAF.PA> CEO SAYS SUCCESS OF BOEING 737 MAX ENTRY TO SERVICE MAY INFLUENCE NEW PRODUCT DECISIONS, NO INFORMATION ON THIS SO FAR.",up
2020-10-30,0.029157,UPDATE 2-Japan picks Mitsubishi Heavy to lead development of new stealth jet fighter.,up
2020-10-30,0.029157,Honeywell profit falls 53% as aerospace unit sales slump.,up
2020-10-30,0.029157,UPDATE 1-Japan picks Mitsubishi Heavy to lead development of new stealth jet fighter .,up
2020-10-30,0.029157,BOEING <BA.N>: JP MORGAN CUTS TARGET PRICE TO $155 FROM $170.,up
2020-10-30,0.029157,UPDATE 1-Japan Airlines forecasts record annual loss of $3.6 bln after swing to Q2 loss.,up
2020-10-30,0.029157,New Boeing jet unlikely but depends on MAX return -Safran CEO.,up
2020-10-30,0.029157,UPDATE 2-Japan Airlines forecasts record annual loss as pandemic takes toll on travel.,up
2020-10-30,0.029157,BOEING -  U.S. AIR FORCE EXERCISED OPTION FOR THE JAPAN AIR SELF-DEFENSE FORCEтАЩS 3RD & 4TH BOEING KC-46 TANKER THROUGH FOREIGN MILITARY SALE PROCESS.,up
2020-10-30,0.029157,NYSE ORDER IMBALANCE <BA.N> 89419.0 SHARES ON SELL SIDE,up
2020-10-30,0.029157,BOEING FILES FOR PRICING OF FOUR-PART NOTES OFFERING OF UP TO $4.9 BLN - SEC FILING.,up
2020-10-30,0.029157,"French group Safran's revenue drop steadies in Q3, reaffirms targets.",up
2020-10-30,0.029157,"SAFRAN <SAF.PA> CEO SAYS AUBERT & DUVAL <ERMT.PA> IS CRITICAL SUPPLIER, WATCHING ITS FUTURE WITH INTEREST.",up
2020-10-30,0.029157,JAL SAYS TO RETURN FIVE LEASED BOEING 737-800 JETS BY MARCH 2023.,up
2020-10-30,0.029157,"Why NASA's moonshot, Boeing, Bezos and Musk have a lot riding on U.S. election.",up
2020-10-30,0.029157,SAFRAN <SAF.PA> CEO SAYS PLANEMAKERS AND AIRLINES BELIEVE LATEST GENERATION OF SINGLE-AISLES WILL SERVE UNTIL 2035.,up
2020-10-30,0.029157,UPDATE 2-Honeywell profit beats as cost cuts soften aerospace sales hit.,up
2020-10-30,0.029157,BOEING - ON CONTRACT FOR TWO MORE JAPAN KC-46 TANKERS.,up
2020-10-30,0.029157,SAFRAN <SAF.PA> CEO SAYS EVENTUAL LAUNCH OF NEW BOEING PLANE IS IN THE REALM OF POSSIBILITIES BUT NOT THE PREFERRED SOLUTION.,up
2020-10-30,0.029157,CORRECTED-UPDATE 1-Safran says watching Eramet aero unit Aubert & Duval.,up
2020-11-02,0.033984,RYANAIR CFO SAYS  SEES HUGE PENT-UP DEMAND AS SOON AS TRAVEL RESTRICTIONS EASED BY COUNTRIES.,up
2020-11-02,0.033984,"U.S. drone sale to Taiwan crosses key hurdle, nears approval - sources.",up
2020-11-02,0.033984,Ryanair says it is too soon to talk about a Boeing MAX 10 order.,up
2020-11-02,0.033984,NYSE ORDER IMBALANCE <BA.N> 57640.0 SHARES ON BUY SIDE,up
2020-11-02,0.033984,BOEING <BA.N>: JEFFERIES CUTS TARGET PRICE TO $210 FROM $235.,up
2020-11-02,0.033984,RYANAIR EXPECTS TO TAKE DELIVERY OF APPROX. 30 737 MAX JETS BEFORE PEAK SUMMER 2021.,up
2020-11-02,0.033984, RYANAIR SAYS DISCUSSIONS ARE ONGOING WITH AIRCRAFT SUPPLIERS TO AMEND PRICING TO REFLECT THE NEW COVID-19 REALITY.,up
2020-11-02,0.033984,"U.S. AERIAL DRONE SALE TO TAIWAN CROSSES KEY HURDLE IN CONGRESS, NEARS FINAL APPROVAL - SOURCES.",up
2020-11-02,0.033984,"RYANAIR CFO SAYS  HOPES BOEING MAX WILL BE FLYING BY LATE NOVEMBER, EARLY DECEMBER.",up
2020-11-02,0.033984,SOLVAY - SOLVAY AND BOEING SIGN LONG-TERM ENTERPRISE AGREEMENT.,up
2020-11-02,0.033984,RYANAIR'S O'LEARY SAYS  MAX 10 IS SOMETHING WE WILL LOOK AT GOING FORWARD.,up
2020-11-02,0.033984,"UPDATE 2-U.S. drone sale to Taiwan crosses key hurdle, nears approval -sources.",up
2020-11-02,0.033984,RYANAIR CFO SAYS  VERY HAPPY TO LOOK AT MAX 10 IF IT IS PRICED APPROPRIATELY.,up
2020-11-02,0.033984,"RYANAIR CFO, ASKED IF ALSO TALKING TO AIRBUS, SAID ANYONE OFFERING THE RIGHT PRICE IS ALWAYS IN THE PICTURE; TALKS MORE ADVANCED WITH BOEING.",up
2020-11-02,0.033984,RYANAIR'S O'LEARY SAYS  BOEING NOT IN A POSITION TO DISCUSS MAX 10 RIGHT NOW DUE TO PRODUCTION DELAYS.,up
2020-11-02,0.033984,UPDATE 3-Ryanair boss looks beyond summer loss to post-pandemic growth .,up
2020-11-02,0.033984,RYANAIR'S O'LEARY SAYS  BRITISH GOVERNMENT IS GETTING WHIPLASH FROM NUMBER OF U-TURNS IT HAS MADE ON COVID AND BREXIT.,up
2020-11-02,0.033984,"RYANAIR CFO SAYS  MAKING PROGRESS WITH BOEING, RECEIVED 250 MILLION REIMBURSEMENT IN Q2.",up
2020-11-02,0.033984,RYANAIR'S O'LEARY SAYS  DOES NOT SEE ANY PROSPECT OF FLYING MORE THAN 125-130 MILLION PASSENGERS NEXT YEAR.,up
2020-11-02,0.033984,"SOLVAY - SUPPLIES BOEING WITH A LARGE PORTFOLIO OF ADVANCED MATERIALS INCLUDING THERMOSET AND THERMOPLASTIC COMPOSITES, ADHESIVES AND SURFACING FILMS FROM ITS LOCATIONS IN THE U.S., EUROPE AND CHINA.",up
2020-11-02,0.033984,RYANAIR'S O'LEARY SAYS  FOCUS OF TALKS WITH BOEING IS MAX 200 NOT MAX 10.,up
2020-11-02,0.033984,"RYANAIR CFO SAYS  HOPES TO REACH AGREEMENT WITH BOEING THIS SIDE OF CHRISTMAS OR EARLY IN NEW YEAR ON COMPENSATION, POSSIBLE NEW ORDER.",up
2020-11-02,0.033984,BRIEF-Solvay And Boeing Sign Long-Term Enterprise Agreement.,up
2020-11-02,0.033984,"UPDATE 1-U.S. drone sale to Taiwan crosses key hurdle, nears approval - sources.",up
2020-11-02,0.033984,BRIEF-Ryanair CFO says making progress with Boeing on compensation.,up
2020-11-02,0.033984,RYANAIR CFO SAYS  HOPES TO HAVE 30 MAX AIRCRAFT FLYING NEXT SUMMER 'IF NOT MORE'.,up
2020-11-03,-0.013147,SPIRIT AEROSYSTEMS CFO SAYS EVEN MODEST IMPROVEMENT IN 737 MAX SHIPSET DELIVERIES IN 2021 WILL BENEFIT CASH FLOW GENERATION; SPIRIT IS DELIVERING ABOUT 72 737 MAX SHIPSETS IN 2020.,down
2020-11-03,-0.013147,Southwest pilots seek changes to 737 MAX runaway stabilizer procedure.,down
2020-11-03,-0.013147,"SPIRIT AEROSYSTEMS CEO SAYS RIGHT NOW, CO IN THE PROCESS OF RAMPING UP TO 10 737 MAX AIRCRAFT PER MONTH FOR JANUARY 2021.",down
2020-11-03,-0.013147,SPIRIT AEROSYSTEMS CEO SAYS 737 MAX PRODUCTION RATES WILL BE AMONG THE BIGGEST DRIVERS OF CASH FLOW IN 2021.,down
2020-11-03,-0.013147,SPIRIT AEROSYSTEMS CEO SAYS ESTIMATES 2021 REVENUE FOR THE BOMBARDIER ASSETS BETWEEN $700 MILLION AND $800 MILLION.,down
2020-11-03,-0.013147,"SPIRIT AEROSYSTEMS CEO SAYS PLAN TO REDUCE CURRENT BUFFER INVENTORY OF 128 737 SHIP SETS THROUGH 2021, AND CO WILL LAG BOEING'S PRODUCTION RATES BY ABOUT 5 UNITS PER MONTH.",down
2020-11-03,-0.013147,"SPIRIT AEROSYSTEMS CEO SAYS CO'S 2021 FREE CASH FLOW, WILL BE NEGATIVE, BUT SIGNIFICANTLY IMPROVED FROM 2020'S CASH USAGE.",down
2020-11-03,-0.013147,BRIEF-Spirit Aerosystems Reports Third Quarter 2020 Results.,down
2020-11-03,-0.013147,"SPIRIT AEROSYSTEMS CEO SAYS EXPECT TO BURN DOWN THE 128 737 MAX UNITS IN BUFFER NOW, TO 20 TO 25 UNITS BY MID-2022.",down
2020-11-03,-0.013147,BRIEF-Spirit Aero CEO Says Even Modestly Higher 737 MAX Shipset Deliveries In 2021 To Benefit Cash Flow - Conf Call,down
2020-11-03,-0.013147,SPIRIT AEROSYSTEMS CEO SAYS BOEING HAS INDICATED THAT THEY WILL BE AT A RATE OF 31 737 MAX AIRCRAFT PER MONTH BY EARLY 2022.,down
2020-11-03,-0.013147,SPIRIT AEROSYSTEMS CEO SAYS WOULD BE CASH FLOW BREAKEVEN ON THE BOEING 787 BY 2024 END VS PRIOR EXPECTATION OF 2022-2023 TIME PERIOD.,down
2020-11-03,-0.013147,SPIRIT AEROSYSTEMS HOLDINGS INC - QTRLY REV DOWN PRIMARILY DUE TO SIGNIFICANTLY LOWER 737 MAX PRODUCTION AND IMPACTS OF COVID-19.,down
2020-11-04,0.036009,NYSE ORDER IMBALANCE <BA.N> 75336.0 SHARES ON SELL SIDE,up
2020-11-04,0.036009,U.S. AERIAL DRONE SALE TO TAIWAN FORMALLY NOTIFIED TO CONGRESS -CONGRESSIONAL AIDE.,up
2020-11-04,0.036009,UPDATE 3-U.S. Congress notified of drone sale to Taiwan -Pentagon.,up
2020-11-04,0.036009,UPDATE 2-U.S. Congress notified of drone sale to Taiwan -Pentagon.,up
2020-11-04,0.036009,UPDATE 1-U.S. Congress formally notified of drone sale to Taiwan -aide.,up
2020-11-04,0.036009,BUZZ-U.S. defense stocks gain as Republicans seen retaining control of the Senate.,up
2020-11-04,0.036009,U.S. drone sale to Taiwan formally notified to congress -congressional aide.,up
2020-11-05,0.004138,GERMAN PARLIAMENT'S BUDGET COMMITTEE APPROVES PURCHASE OF 38 EUROFIGHTER JETS FROM AIRBUS <AIR.PA> FOR 5.4 BILLION EUROS - SOURCE.,up
2020-11-05,0.004138,Germany approves 5.4 billion euro purchase of 38 Eurofighter jets - source.,up
2020-11-05,0.004138,BOEING <BA.N>: BENCHMARK CUTS TARGET PRICE TO $210.,up
2020-11-05,0.004138,Turkish Airlines postpones $5 bln financing until after 2024 -CFO.,up
2020-11-05,0.004138,NYSE ORDER IMBALANCE <BA.N> 405687.0 SHARES ON BUY SIDE,up
2020-11-06,0.137061,UPDATE 1-Airbus monthly jet deliveries surge in October to near 2019 level.,up
2020-11-06,0.137061,EXCLUSIVE-PROPOSED ARMED DRONE SALE WOULD BE FIRST SINCE CHANGE IN U.S. POLICY THIS SUMMER.,up
2020-11-06,0.137061,"RPT-SINGAPORE AIRLINES-HY NET LOSS S$3,467MLN VS PROFIT OF S$206 MLN.",up
2020-11-06,0.137061,EXCLUSIVE-U.S. STATE DEPARTMENT APPROVES SALE OF 18 ARMED MQ-9 DRONES TO UAE - SOURCES.,up
2020-11-06,0.137061,BRIEF-Boeing Appoints Jinnah Hosein To New Software Engineering Leader Role.,up
2020-11-06,0.137061,NYSE ORDER IMBALANCE <BA.N> 239890.0 SHARES ON BUY SIDE,up
2020-11-06,0.137061,SINGAPORE AIRLINES-NOT PROPOSING INTERIM DIVIDEND DUE TO SIGNIFICANT LOSS & NEED TO CONSERVE CASH.,up
2020-11-06,0.137061,Thai Airways seeks buyers for 34 used planes as part of restructuring plan.,up
2020-11-06,0.137061,BOEING APPOINTS JINNAH HOSEIN TO NEW SOFTWARE ENGINEERING LEADER ROLE.,up
2020-11-06,0.137061,RPT-SINGAPORE AIRLINES-NON-CASH S$1.3 BLN IMPAIRMENT CHARGE RELATING TO REMOVAL OF 26 OLDER GENERATION AIRCRAFT.,up
2020-11-06,0.137061,BOEING -  HOSEIN JOINS BOEING AFTER SERVING AS VICE PRESIDENT OF SOFTWARE ENGINEERING FOR AURORA.,up
2020-11-06,0.137061,BRIEF-Singapore Airlines Says In Negotiations With Boeing On Aircraft Currently On Order Are At Advanced Stage.,up
2020-11-06,0.137061,"RPT-SINGAPORE AIRLINES-IN COMING MONTHS, WILL BEGIN TO TRANSITION SILKAIR NARROWBODY OPS TO SINGAPORE AIRLINES.",up
2020-11-06,0.137061,AIRBUS GROUP - EXPECTS TO SEE A PROGRESSIVE RECOVERY IN GENERAL CARGO DEMAND AND CONTINUED STRONG DEMAND FROM PHARMACEUTICALS AND PERISHABLES SEGMENTS.,up
2020-11-06,0.137061,RPT-SINGAPORE AIRLINES-CONSIDERS IT PRUDENT TO FULLY WRITE DOWN GOODWILL OF S$170 MLN THAT WAS RECORDED WHEN SIA FIRST GAINED CONTROL OF TIGER AIRWAYS.,up
2020-11-06,0.137061,EU likely to impose tariffs on $4 billion U.S. imports next week.,up
2020-11-06,0.137061,UPDATE 1-EU set to impose tariffs on $4 bln U.S. goods next week.,up
2020-11-06,0.137061,CORRECTED-SINGAPORE AIRLINES(NOT AIRBUS GROUP)-EXPECTS TO SEE PROGRESSIVE RECOVERY IN GENERAL CARGO DEMAND AND CONTINUED STRONG DEMAND FROM PHARMACEUTICALS AND PERISHABLES SEGMENTS.,up
2020-11-06,0.137061,"RPT-SINGAPORE AIRLINES-IN COMING MONTHS, FIRST SIA 737-800 AIRCRAFT EXPECTED TO ENTER SERVICE IN Q1 2021.",up
2020-11-06,0.137061,"SINGAPORE AIRLINES-CO &SILKAIR TO START PASSENGER SERVICES TO BRUNEI, DHAKA, FUKUOKA, JOHANNESBURG, KATHMANDU, MALE, PENANG IN COMING MONTHS.",up
2020-11-06,0.137061,"RPT-SINGAPORE AIRLINES-HY REVENUE S$1,634.4 MLN VS S$8,324.5 MLN.",up
2020-11-06,0.137061,RPT-SINGAPORE AIRLINES-COVID-19 PANDEMIC RECOVERY LIKELY TO REMAIN PATCHY GIVEN NEW WAVES OF CASES.,up
2020-11-06,0.137061,"RPT-SINGAPORE AIRLINES-REMOVED SEATS IN 2 OF SCOOT'S A320CEO AIRCRAFT, 2 OF SIA'S 777- 300ER AIRCRAFT TO CARRY ONLY CARGO, WILL CONTINUE TO GROW CAPACITY.",up
2020-11-06,0.137061,EXCLUSIVE-Trump administration advances $2.9 bln drone sale to UAE - sources.,up
2020-11-06,0.137061,BRIEF-Singapore Airlines Announces S$1.3 Bln Impairment Charge .,up
2020-11-06,0.137061,EXCLUSIVE-U.S. CONGRESS INFORMALLY NOTIFIED ON THURSDAY OF POTENTIAL UAE DRONE SALE WORTH $2.9 BILLION - SOURCES.,up
2020-11-06,0.137061,EU LIKELY TO IMPOSE TARIFFS ON $4 BILLION OF U.S. IMPORTS NEXT WEEK AFTER WTO AWARD IN CASE AGAINST BOEING SUBSIDIES - EU DIPLOMATS.,up
2020-11-06,0.137061,"SINGAPORE AIRLINES- REMOVED SEATS IN 2 OF SCOOT'S A320CEO AIRCRAFT, 2 OF SIA'S 777- 300ER AIRCRAFT TO CARRY ONLY CARGO, WILL CONTINUE TO GROW CAPACITY.",up
2020-11-09,0.0520179999999999,EU wants new start in trade policy with the U.S. - Altmaier.,up
2020-11-09,0.0520179999999999,"EU holds ""great expectations"" for president-elect Biden in trade.",up
2020-11-09,0.0520179999999999,AIR CANADA CHIEF COMMERCIAL OFFICER SAYS EXPECTS REINTRODUCTION OF  BOEING 737-8 JET IN Q1 2021 - CONF CALL.,up
2020-11-09,0.0520179999999999,"UPDATE 3-EU 'regrettably' hits U.S. with tariffs, seeks better Biden ties.",up
2020-11-09,0.0520179999999999,"UPDATE 2-Air Canada shares soar on vaccine progress, aid talks, despite quarterly loss.",up
2020-11-09,0.0520179999999999,EU to impose tariffs on U.S. imports in Boeing case from Tuesday.,up
2020-11-09,0.0520179999999999,GERMAN ECONMIN ALTMAIER SAYS AFTER BIDEN VICTORY WE WILL TRY TO FIND NEW COMMON GROUND WITH U.S. AND REACH AGREEMENT .,up
2020-11-09,0.0520179999999999,"SHARES IN BRAZIL PLANEMAKER EMBRAER UP 10%; AIRLINES GOL AND AZUL UP 14% AND 12%, RESPECTIVELY.",up
2020-11-09,0.0520179999999999,BUZZ-Boeing and aero parts makers jump on Pfizer's COVID-19 drug update.,up
2020-11-09,0.0520179999999999,"UPDATE 4-EU 'regrettably' hits U.S. with tariffs, seeks better Biden ties.",up
2020-11-09,0.0520179999999999,SINGAPORE AIRLINES CFO SAYS HAS NOT PROVIDED UPDATED CAPITAL SPENDING ESTIMATES AS STILL IN NEGOTIATIONS WITH BOEING OVER AIRCRAFT DELIVERIES.,up
2020-11-09,0.0520179999999999,SINGAPORE AIRLINES CFO SAYS CURRENT CASH BURN RATE IS BELOW S$300 MILLION A MONTH.,up
2020-11-09,0.0520179999999999,"UPDATE 1-Boeing calls EU tariff decision 'disappointing,' urges moves to resolve dispute.",up
2020-11-09,0.0520179999999999,SINGAPORE AIRLINES EXEC SAYS PREMATURE TO TALK ABOUT CAPACITY PLANS FOR 2021 GIVEN UNCERTAINTY.,up
2020-11-09,0.0520179999999999,NYSE ORDER IMBALANCE <BA.N> 79494.0 SHARES ON SELL SIDE,up
2020-11-09,0.0520179999999999,GERMAN ECONMIN ALTMAIER SAYS AFTER BIDEN VICTORY WE WILL TRY TO GET A NEW START TO TRADE POLICY WITH U.S..,up
2020-11-09,0.0520179999999999,"Boeing calls EU tariff decision 'disappointing,' urges moves to resolve dispute.",up
2020-11-09,0.0520179999999999,BOEING SAYS IT HOPES AIRBUS AND EU WILL TAKE 'MEANINGFUL ACTION' TO RESOLVE TRADE DISPUTE OVER AIRCRAFT SUBSIDIES.,up
2020-11-09,0.0520179999999999,"IN PREMARKET TRADING, SHARES OF BOEING UP 13.8% AND SPIRIT AEROSYSTEMS UP 16.4%.",up
2020-11-09,0.0520179999999999,BOEING STATEMENT CALLS EU DECISION TO IMPOSE TARIFFS ON U.S. PLANES AND OTHER GOODS 'DISAPPOINTING AND SURPRISING'.,up
2020-11-09,0.0520179999999999,"SINGAPORE AIRLINES EXEC SAYS MANY OF 26 AIRCRAFT IMPAIRED WERE CLOSE TO RETIREMENT, DO NOT EXPECT THEM TO FLY AGAIN.",up
2020-11-09,0.0520179999999999,"BRIEF-Singapore Airlines CEO Says In 'Advanced' Talks For More Sale And Leaseback Deals, Also Looking At Debt Capital Markets To Boost Liquidity.",up
2020-11-09,0.0520179999999999,"Brazil oil, airline shares surge on COVID-19 vaccine news, real currency rallies.",up
2020-11-09,0.0520179999999999,"UPDATE 2-EU 'regrettably' hits U.S. with tariffs, seeks better ties with Biden.",up
2020-11-09,0.0520179999999999,"UPDATE 1-EU hits U.S. with tariffs, while hoping Biden will bring better ties .",up
2020-11-09,0.0520179999999999,SINGAPORE AIRLINES EXEC SAYS SEEING GROWING DEMAND FOR CARGO HEADING INTO PEAK SEASON.,up
2020-11-09,0.0520179999999999,GERMAN ECONMIN ALTMAIER SAYS  WE ARE TRYING TO DE-ESCALATE EXISTING CONFLICTS WITH OLD U.S. ADMINISTRATION AND WILL FOCUS ON FUTURE POLICY WITH NEW ADMINISTRATION .,up
2020-11-09,0.0520179999999999,TIMELINE-Norwegian Air's rise and battle for survival.,up
2020-11-10,-0.03466,UPDATE 1-Southwest in talks to buy up to 30 Boeing jets that lost buyers - Bloomberg News.,down
2020-11-10,-0.03466,"Losing more 737 MAX orders, Boeing eyes jet's U.S. return but Europe tariffs loom .",down
2020-11-10,-0.03466,BOEING SAYS DELIVERED 13 TWIN-AISLE JETS IN OCT       .,down
2020-11-10,-0.03466,Refinitiv Newscasts - U.S. in final stages of review of Boeing 737 MAX.,down
2020-11-10,-0.03466,BOEING - WILL DELIVER 36 F-15QA AIRCRAFT TO QATAR STARTING IN 2021.,down
2020-11-10,-0.03466,BOEING 737 MAX TO BE CLEARED TO FLY AGAIN NEXT WEEK- WSJ.,down
2020-11-10,-0.03466,"BOEING - IN OCT, ALSO DELIVERED ONE P-8 MARITIME PATROL AIRCRAFT, ONE 747 AND THREE 767 FREIGHTERS TO UNITED PARCEL SERVICE.",down
2020-11-10,-0.03466,UPDATE 1-U.S. voices disappointment on EU move to impose tariffs.,down
2020-11-10,-0.03466,"BOEING - IN OCT, CO'S LOST ORDERS FOR 737 MAX JETS ALSO INCLUDE 3 FROM OMAN AIR, AND 4 FROM AN UNDISCLOSEDBUYER OR BUYERS.",down
2020-11-10,-0.03466,BUZZ-Boeing suppliers gain as troubled 737 MAX gets closer to resume flight.,down
2020-11-10,-0.03466,"EXCLUSIVE-FAA EXPECTS 737 MAX REVIEW TO BE FINISHED IN ""COMING DAYS"" ONCE AGENCY IS SATISFIED BOEING HAS ADDRESSED SAFETY ISSUES -STATEMENT TO REUTERS.",down
2020-11-10,-0.03466,BRIEF-CAE Expects Total Capex Of About C$100 Mln For The Year - Conf Call.,down
2020-11-10,-0.03466,SOUTHWEST IN TALKS FOR UP TO 30 BOEING MAX JETS THAT LOST BUYERS - BLOOMBERG NEWS.,down
2020-11-10,-0.03466,BOEING SHARES UP 3.3% PREMARKET AFTER REUTERS REPORTS FAA MAY APPROVE UNGROUNDING OF 737 MAX AS EARLY AS NOV. 18.,down
2020-11-10,-0.03466,BOEING - SECURES MORE THAN $800M IN MIDDLE EAST TRAINING AND SUPPORT CONTRACTS.,down
2020-11-10,-0.03466,BRIEF-Boeing Faces Possible New FAA Enforcement Action Over Alleged Regulatory Lapses - WSJ.,down
2020-11-10,-0.03466,BRIEF-Boeing Says Delivered 13 Twin-Aisle Jets In Oct.,down
2020-11-10,-0.03466,"UPDATE 2-CAE reports positive cash flow, adjusted profit as training rebounds.",down
2020-11-10,-0.03466,"BOEING SHARES PARE GAINS IN VOLUME SPIKE, LAST UP 6%.",down
2020-11-10,-0.03466,BRIEF-Boeing Says Secures More Than $800 Million In Middle East Training And Support Contracts.,down
2020-11-10,-0.03466,BOEING SAYS LOST ANOTHER 12 ORDERS FOR ITS GROUNDED 737 MAX JETLINER IN OCT.,down
2020-11-10,-0.03466,"BOEING - IN OCT, CO LOST ORDERS FOR FOUR 737 MAX JETS FROM CHINA DEVELOPMENT BANK FINANCIAL LEASING CO, 1 FROM SMARTWINGS.",down
2020-11-10,-0.03466,Southwest in talks to buy up to 30 Boeing jets that lost buyers - Bloomberg News.,down
2020-11-10,-0.03466,"BUZZ-U.S. STOCKS ON THE MOVE-Pfizer, Nikola, Amazon.com, Corsair Gaming .",down
2020-11-10,-0.03466,BUZZ-Boeing rises on report of MAX approval happening as soon as Nov 18.,down
2020-11-10,-0.03466,"UPDATE 5-EU 'regrettably' hits U.S. with tariffs, seeks better Biden ties.",down
